,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,4955,5685,5817,5762,6641,8047,9351,8530,9716,11642
+ Sales & Services Revenue,4955,5685,5817,5762,6641,8047,9351,8530,9716,11642
- Cost of Revenue,2968,3253,3337,3359,3872,4683,5681,5347,5863,6646
+ Cost of Goods & Services,2968,3253,3337,3359,3872,4683,5681,5347,5863,6646
Gross Profit,1987,2432,2480,2403,2769,3364,3670,3183,3853,4996
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,888,1031,982,974,1162,1346,1499,1366,1571,1764
"+ Selling, General & Admin",642,758,714,719,903,1038,1092,979,1199,1400
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,246,273,268,255,259,308,407,387,372,364
Operating Income (Loss),1099,1401,1498,1429,1607,2018,2171,1817,2282,3232
- Non-Operating (Income) Loss,494,551,535,520,559,542,657,678,436,430
"+ Interest Expense, Net",478,555,567,511,464,481,648,669,424,445
+ Interest Expense,478,555,567,511,464,481,648,669,424,445
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,16,-4,-32,9,95,61,9,9,12,-15
Pretax Income,605,850,963,909,1048,1476,1514,1139,1846,2802
- Income Tax Expense (Benefit),218,310,378,343,-298,380,340,249,460,697
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,387,540,585,566,1346,1096,1174,890,1386,2105
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,387,540,585,566,1346,1096,1174,890,1386,2105
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",387,540,585,566,1346,1096,1174,890,1386,2105
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",387,540,585,566,1346,1096,1174,890,1386,2105
Basic Weighted Avg Shares,93,97,95,87,85,83,77,73,72,71
"Basic EPS, GAAP",4.14,5.54,6.14,6.49,15.91,13.25,15.19,12.24,19.14,29.77
Basic EPS from Cont Ops,4.14,5.54,6.14,6.49,15.91,13.25,15.19,12.24,19.14,29.77
Diluted Weighted Avg Shares,106,105,96,88,86,84,78,73,73,71
"Diluted EPS, GAAP",3.64,5.15,6.07,6.45,15.72,13.13,15.11,12.21,19.04,29.65
Diluted EPS from Cont Ops,3.64,5.15,6.07,6.45,15.72,13.13,15.11,12.21,19.04,29.65
EBITDA,2197,2595,2742,2674,2990,3689,4209,3805,4265,5449
EBITDA Margin (%),44.34,45.65,47.14,46.41,45.02,45.84,45.01,44.61,43.90,46.80
EBITA,1099,1401,1498,1429,1607,2018,2171,1817,2282,3232
EBIT,1099,1401,1498,1429,1607,2018,2171,1817,2282,3232
Gross Margin (%),40.10,42.78,42.63,41.70,41.70,41.80,39.25,37.32,39.66,42.91
Operating Margin (%),22.18,24.64,25.75,24.80,24.20,25.08,23.22,21.30,23.49,27.76
Profit Margin (%),7.81,9.50,10.06,9.82,20.27,13.62,12.55,10.43,14.27,18.08
Sales per Employee,418143,454800,458031,460960,448716,434973,489581,467397,476275,473252
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,1098,1194,1244,1245,1383,1671,2038,1988,1983,2217
