,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,33174,39780,43901,52604,69110,54709,61483,98563,159940,154294
- Cash & Cash Equivalents,7728,11363,11978,10828,14217,27938,29300,40348,62975,40195
+ Preferred Equity and Hybrid Capital,869,872,1459,2783,2793,2793,2793,7733,9954,9706
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1903,1899,2890,2876,19753,6878,7430,13632,23769,37878
Enterprise Value,-23400,-23595,-29374,-29930,27444,-30136,-19016,-257820,-259366,13812
Total Capital,12040,12984,15617,18323,36969,27015,30198,43361,59736,78671
Total Debt/Capital (%),15.81,14.63,18.51,15.70,53.43,25.46,24.60,31.44,39.79,48.15
Total Debt / EV,-0.08,-0.08,-0.10,-0.10,0.72,-0.23,-0.39,-0.05,-0.09,2.74
EV/Sales,0,0,0,0,3.18,0,0,0,0,0.67
EV/EBITDA,0,0,0,0,102.02,0,0,0,0,11.07
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/Cash Flow to Firm,0,0,0,0,26.33,0,0,0,0,15.79
EV/Free Cash Flow to Firm,0,0,0,0,19.03,0,0,0,0,7.48
Diluted Market Cap,33123,39910,44123,52653,69504,55883,63122,75208,160259,157694
Diluted Enterprise Value,28167,31318,36494,47484,77833,37616,44045,56225,131007,165083
EV per Share,0,0,0,0,20.40,0,0,0,0,7.45
TTM Sales,5434,6054,6369,7473,8618,10132,10721,11691,18520,20762
TTM EBITDA,202,199,224,234,269,306,349,604,1164,1248
TTM Operating Income,0,0,0,0,0,0,0,0,0,0
TTM Cash Flow to Firm,1590,2284,1162,2554,1042,11797,8512,6531,1757,875
TTM Free Cash Flow to Firm,1839,2684,1428,2900,1442,12367,9220,7162,2673,1846
