,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0,0,0,0,0,0,0,0,0,0
Current Ratio,0,0,0,0,0,0,0,0,0,0
Quick Ratio,0,0,0,0,0,0,0,0,0,0
CFO/Avg Current Liab,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,6.45,6.60,6.13,5.67,5.93,5.85,6.79,4.01,3.90,5.63
Long-Term Debt/Equity (%),18.33,16.09,21.56,17.51,25.66,33.28,34.24,24.32,33.62,56.89
Long-Term Debt/Capital (%),15.81,14.63,18.51,15.70,12.86,25.46,24.60,31.44,31.66,26.47
Long-Term Debt/Total Assets (%),1.32,1.23,1.57,1.29,1.95,2.32,2.53,2.48,2.83,3.77
Total Debt/Equity (%),18.33,16.09,21.56,17.51,106.63,33.28,34.24,24.32,42.25,103.47
Total Debt/Capital (%),15.81,14.63,18.51,15.70,53.43,25.46,24.60,31.44,39.79,48.15
Total Debt/Total Assets (%),1.32,1.23,1.57,1.29,8.12,2.32,2.53,2.48,3.56,6.86
CFO/Total Liabilities,1.24,1.64,0.73,1.29,0.56,4.52,3.42,1.39,0.35,0.40
CFO/CapEx,6.65,5.87,4.68,7.69,3.16,21.85,13.17,10.86,2.31,2.12
Altman's Z-Score,0.28,0.30,0.28,0.27,0.30,0.24,0.27,0.20,0.24,0.30
