,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1297,1311,1320,1333,1345,1332,1286,1881,1893,1853
Diluted Weighted Avg Shares,1295,1315,1327,1334,1353,1361,1320,1435,1897,1894
Basic Weighted Avg Shares,1295,1314,1315,1324,1339,1348,1311,1429,1887,1885
Revenue per Share,4.20,4.61,4.84,5.64,6.44,7.52,8.18,8.18,9.81,11.01
EBITDA per Share,0.16,0.15,0.17,0.18,0.20,0.23,0.27,0.42,0.62,0.66
Operating Income per Share,0,0,0,0,0,0,0,0,0,0
"Basic EPS, GAAP",0.78,0.96,1.04,1.32,1.63,2.47,2.69,2.13,2.84,3.52
Basic EPS from Cont Ops,0.83,1.01,1.10,1.43,1.76,2.60,2.83,2.31,3.10,3.81
"Diluted EPS, GAAP",0.78,0.96,1.03,1.31,1.61,2.45,2.67,2.12,2.83,3.50
Diluted EPS from Cont Ops,0.83,1.00,1.09,1.42,1.74,2.58,2.81,2.30,3.09,3.79
Dividend per Share,0.28,0.28,0.29,0.37,0.44,0.58,0.81,0.90,0.97,1.12
Cash Flow per Share,1.28,1.79,0.95,2.01,0.94,9.24,7.11,4.79,1.12,1.09
Free Cash Flow per Basic Share,1.09,1.48,0.75,1.75,0.64,8.82,6.57,4.35,0.64,0.58
Cash & Equivalents per Share,45.76,50.47,58.79,66.17,47.73,70.94,70.56,200.86,239.29,101.48
Book Value per Share,7.15,7.79,8.53,9.50,10.72,13.02,15.54,11.70,13.74,16.78
Tangible Book Value per Share,6.18,7.23,7.98,9.20,10.70,12.38,13.65,14.03,13.19,3.33
