,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1903,1899,2890,2876,19753,6878,7430,13632,23769,37878
ST Debt,0,0,0,0,15000,0,0,0,4855,17050
LT Debt,1903,1899,2890,2876,4753,6878,7430,13632,18914,20828
Total Debt/EBITDA,9.42,9.54,12.90,12.29,73.43,22.48,21.29,22.57,20.42,30.35
Net Debt/EBITDA,-29.28,-47.97,-40.91,-34.27,20.58,-68.99,-62.66,-44.23,-33.76,-1.91
Total Debt/EBIT,0,0,0,0,0,0,0,0,0,0
Net Debt/EBIT,0,0,0,0,0,0,0,0,0,0
EBITDA to Interest Expense,-1.92,-1.95,-1.70,-1.37,-0.79,-0.36,-0.33,-1.44,-2.45,-0.81
EBITDA-CapEx/Interest Expense,0.45,1.97,0.32,0.65,0.38,0.31,0.34,0.06,-0.52,-0.18
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,-105,-102,-132,-171,-342,-857,-1064,-418,-476,-1545
Common Equity/Total Assets,6.45,6.60,6.13,5.67,5.93,5.85,6.79,4.01,3.90,5.63
Long-Term Debt/Equity (%),18.33,16.09,21.56,17.51,25.66,33.28,34.24,24.32,33.62,56.89
Long-Term Debt/Capital (%),15.81,14.63,18.51,15.70,12.86,25.46,24.60,31.44,31.66,26.47
Long-Term Debt/Total Assets (%),1.32,1.23,1.57,1.29,1.95,2.32,2.53,2.48,2.83,3.77
Total Debt/Equity (%),18.33,16.09,21.56,17.51,106.63,33.28,34.24,24.32,42.25,103.47
Total Debt/Capital (%),15.81,14.63,18.51,15.70,53.43,25.46,24.60,31.44,39.79,48.15
Total Debt/Total Assets (%),1.32,1.23,1.57,1.29,8.12,2.32,2.53,2.48,3.56,6.86
Net Debt to Equity,-56.97,-80.89,-68.37,-48.84,29.88,-102.14,-100.78,-47.66,-69.85,-6.51
Net Debt/Capital (%),-137.15,-588.96,-251.80,-107.00,24.33,2287.32,-2435.41,-886.69,1213.34,-6.20
EBITDA,202,199,224,234,269,306,349,604,1164,1248
EBITDA-CapEx,-47,-201,-42,-112,-131,-264,-359,-27,248,277
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
