,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,126769,142788,146465,149412,170286,155497,190303,203288,238803,248769
- Cash & Cash Equivalents,9375,6134,9096,9158,10610,8721,5509,8185,5596,4954
+ Preferred Equity and Hybrid Capital,41,41,41,41,41,0,0,0,0,0
+ Minority/Non Controlling Interest,110,110,107,104,92,84,82,98,108,124
+ Total Debt,29639,28897,33284,36945,39281,32321,32068,44150,40334,39071
Enterprise Value,146881,163110,167888,170377,190190,178909,216715,237985,273257,282616
Total Capital,76235,78165,83928,89632,92277,92375,94119,107714,105630,107018
Total Debt/Capital (%),38.88,36.97,39.66,41.22,42.57,34.99,34.07,40.99,38.18,36.51
Total Debt / EV,0.20,0.18,0.20,0.22,0.21,0.18,0.15,0.19,0.15,0.14
EV/Sales,2.21,2.45,2.66,2.71,2.99,2.77,3.23,3.38,3.44,3.27
EV/EBITDA,11.88,13.36,13.84,14.02,14.77,14.30,17.03,18.85,19.01,19.31
EV/EBIT,15.13,17.02,17.29,17.41,18.10,17.70,21.06,23.61,24.48,24.88
EV/Cash Flow to Firm,14.15,14.58,14.86,14.94,17.97,15.56,20.55,20.68,20.90,24.37
EV/Free Cash Flow to Firm,11.15,11.61,11.95,11.79,14.03,12.10,14.67,15.11,15.44,16.82
Diluted Market Cap,129340,146531,150208,151923,172445,157263,192492,205056,239839,250575
Diluted Enterprise Value,149755,169445,174544,179855,201249,180947,219133,241119,274685,284816
EV per Share,96.06,109.62,115.94,119.31,133.94,126.98,155.80,172.45,197.58,205.24
TTM Sales,66415,66683,63056,62799,63525,64661,67161,70372,79474,86392
TTM EBITDA,12368,12206,12128,12153,12878,12509,12723,12628,14377,14637
TTM Operating Income,9705,9581,9712,9785,10509,10110,10291,10080,11162,11357
TTM Cash Flow to Firm,10383,11187,11297,11405,10582,11499,10545,11505,13073,11599
TTM Free Cash Flow to Firm,13178,14046,14055,14445,13551,14781,14777,15745,17698,16806
