,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,15.03,20.09,5.62,5.69,0,6.05,7.88,9.60,8.57,5.45
Price/Earnings Average,12.37,19.79,5.62,5.12,-14.20,6.74,8.13,6.98,8.24,6.52
Price/Earnings High,15.46,23.50,6.38,6.17,-17.66,8.11,9.07,10.71,9.61,10.89
Price/Earnings Low,9.68,16.50,4.03,4.36,-12.05,5.45,6.97,3.29,5.91,4.92
Price/Book Value,4.41,3.85,2.54,2.00,3.25,2.13,1.90,1.83,2.08,0.96
Price/Book Value Average,3.63,3.79,2.54,1.79,2.98,2.37,1.96,1.33,2.00,1.14
Price/Book Value High,4.54,4.50,2.88,2.16,3.71,2.85,2.18,2.05,2.33,1.91
Price/Book Value Low,2.84,3.16,1.82,1.53,2.53,1.92,1.68,0.63,1.43,0.86
Price/Tangible Book Value,1.86,1.90,1.50,1.38,1.89,1.28,1.26,1.32,1.44,0.70
Price/Tangible Book Value Average,1.53,1.87,1.50,1.24,1.73,1.42,1.29,0.96,1.38,0.84
Price/Tangible Book Value High,1.91,2.22,1.70,1.50,2.16,1.71,1.44,1.47,1.61,1.40
Price/Tangible Book Value Low,1.20,1.56,1.08,1.06,1.47,1.15,1.11,0.45,0.99,0.63
Price/Sales,0.36,0.36,0.36,0.32,0.41,0.33,0.38,0.49,0.66,0.31
Price/Sales Average,0.30,0.36,0.36,0.29,0.38,0.36,0.39,0.36,0.64,0.37
Price/Sales High,0.38,0.42,0.41,0.35,0.47,0.44,0.43,0.55,0.74,0.62
Price/Sales Low,0.23,0.30,0.26,0.25,0.32,0.29,0.33,0.17,0.46,0.28
Price/Cash Flow,4.49,5.60,4.55,3.24,3.47,3.14,3.45,3.60,5.55,3.03
Price/Cash Flow Average,3.69,5.52,4.54,2.92,3.18,3.50,3.56,2.62,5.34,3.62
Price/Cash Flow High,4.62,6.55,5.16,3.51,3.95,4.21,3.97,4.02,6.23,6.05
Price/Cash Flow Low,2.89,4.60,3.26,2.48,2.70,2.83,3.05,1.23,3.83,2.73
Price/Free Cash Flow,4.58,3.99,2.07,1.51,1.68,1.52,1.67,1.89,2.86,1.75
Price/Free Cash Flow Average,3.77,3.93,2.07,1.36,1.54,1.69,1.72,1.38,2.75,2.09
Price/Free Cash Flow High,4.71,4.67,2.36,1.64,1.91,2.04,1.92,2.11,3.21,3.49
Price/Free Cash Flow Low,2.95,3.28,1.49,1.16,1.30,1.37,1.47,0.65,1.97,1.58
EV/Sales,0.46,0.48,0.60,0.68,0.89,0.88,0.99,1.18,1.37,0.86
EV/Sales Average,0.45,0.54,0.66,0.71,0.91,0.96,1.03,1.13,1.41,1.00
EV/Sales High,0.53,0.60,0.70,0.77,1.00,1.03,1.07,1.31,1.52,1.24
EV/Sales Low,0.38,0.48,0.56,0.67,0.86,0.89,0.97,0.94,1.22,0.91
EV/EBITDA,5.24,8.48,7.10,5.63,5.79,7.15,6.90,7.46,8.14,6.25
EV/EBITDA Average,5.11,9.42,7.73,5.96,5.95,7.78,7.19,7.10,8.38,7.24
EV/EBITDA High,6.02,10.59,8.27,6.44,6.53,8.38,7.50,8.27,9.04,8.99
EV/EBITDA Low,4.31,8.39,6.60,5.61,5.59,7.22,6.81,5.94,7.27,6.60
EV/EBIT,12.68,45.68,18.72,11.77,12.88,29.14,24.68,21.86,18.66,13.09
EV/EBIT Average,12.35,50.76,20.38,12.46,13.24,31.72,25.73,20.82,19.22,15.16
EV/EBIT High,14.57,57.06,21.81,13.46,14.51,34.14,26.83,24.26,20.72,18.82
EV/EBIT Low,10.42,45.19,17.41,11.73,12.44,29.43,24.36,17.42,16.67,13.82
Last Price,40.69,35.09,34.33,34.84,40.99,33.92,36.44,41.84,58.13,33.64
High Price,41.85,41.06,38.99,37.74,46.76,45.52,41.90,46.71,65.18,67.21
Low Price,26.19,28.82,24.62,26.69,31.92,30.56,32.20,14.33,40.04,30.33
Enterprise Value,71901,75376,91657,112326,128979,129546,135262,145048,173969,134984
Enterprise Value Average,70063,83760,99809,118896,132563,140977,141014,138130,179192,156365
Enterprise Value High,82613,94150,106810,128517,145370,151752,147080,160912,193153,194132
Enterprise Value Low,59123,74566,85255,111942,124594,130808,133500,115580,155443,142500
