,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.46,0.43,0.33,0.29,0.31,0.33,0.27,0.36,0.39,0.34
Current Ratio,1.31,1.27,1.09,0.89,0.89,0.92,0.88,1.01,1.10,1.10
Quick Ratio,0.83,0.82,0.70,0.66,0.68,0.73,0.67,0.79,0.84,0.86
CFO/Avg Current Liab,0.22,0.16,0.17,0.21,0.21,0.19,0.18,0.20,0.20,0.19
Common Equity/Total Assets,8.31,8.21,10.44,11.81,8.30,9.82,11.78,13.60,17.14,18.66
Long-Term Debt/Equity (%),51.01,88.42,108.00,126.15,185.78,170.79,143.45,148.86,114.96,105.03
Long-Term Debt/Capital (%),41.02,51.37,51.93,50.07,59.49,55.68,49.06,50.14,48.07,45.07
Long-Term Debt/Total Assets (%),13.24,17.93,22.39,25.08,31.65,32.14,28.91,31.44,30.92,28.75
Total Debt/Equity (%),83.81,130.03,156.51,192.01,260.27,245.34,224.83,223.17,166.19,158.68
Total Debt/Capital (%),67.39,75.55,75.25,76.21,83.34,79.99,76.90,75.17,69.49,68.09
Total Debt/Total Assets (%),21.75,26.36,32.44,38.17,44.34,46.16,45.31,47.14,44.70,43.44
CFO/Total Liabilities,10.25,7.10,7.77,9.32,9.83,8.27,8.25,8.99,8.49,8.37
CFO/CapEx,5.60,2.11,0.79,0.84,0.90,0.91,0.92,1.09,1.04,1.34
Altman's Z-Score,1.66,1.43,1.29,1.22,1.13,0.99,0.98,1.02,1.23,1.19
