,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,61035,56144,51495,52260,57386,47488,51016,58576,87195,47096
- Cash & Cash Equivalents,20021,18954,15238,12960,15512,20844,19069,19992,20067,19153
+ Preferred Equity and Hybrid Capital,3109,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,567,567,452,239,1199,3917,4165,4647,6071,4492
+ Total Debt,36183,46841,63111,84628,94219,104951,103324,110863,109379,114699
Enterprise Value,71901,75376,91657,112326,128979,129546,135262,145048,173969,134984
Total Capital,53690,62001,83863,111050,113059,131204,134363,147486,157402,168456
Total Debt/Capital (%),67.39,75.55,75.25,76.21,83.34,79.99,76.90,75.17,69.49,68.09
Total Debt / EV,0.50,0.62,0.69,0.75,0.73,0.81,0.76,0.76,0.63,0.85
EV/Sales,0.46,0.48,0.60,0.68,0.89,0.88,0.99,1.18,1.37,0.86
EV/EBITDA,5.24,8.48,7.10,5.63,5.79,7.15,6.90,7.46,8.14,6.25
EV/EBIT,12.68,45.68,18.72,11.77,12.88,29.14,24.68,21.86,18.66,13.09
EV/Cash Flow to Firm,5.59,7.22,7.32,6.61,7.44,8.16,8.60,8.28,10.92,8.00
EV/Free Cash Flow to Firm,4.75,4.95,3.31,3.07,3.53,3.97,4.21,4.43,5.70,4.68
Diluted Market Cap,68196,59197,56301,54699,61157,48540,52437,60333,85335,48913
Diluted Enterprise Value,88034,87651,104626,126606,141063,136564,140857,155851,180718,148951
EV per Share,47.93,47.11,61.10,74.88,92.13,92.53,96.62,103.61,115.98,96.42
TTM Sales,155427,155929,152356,166380,145588,147049,137237,122485,127004,156735
TTM EBITDA,13713,8888,12914,19953,22277,18114,19599,19449,21375,21604
TTM Operating Income,5672,1650,4897,9545,10016,4445,5481,6634,9324,10314
TTM Cash Flow to Firm,12869,10439,12530,16999,17344,15875,15722,17527,15931,16869
TTM Free Cash Flow to Firm,15123,15215,27688,36623,36524,32611,32126,32760,30533,28818
