,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,6778,8745,8066,8060,7546,12008,8434,7577,12279,8788
- Cash & Cash Equivalents,190,282,390,515,673,425,599,850,581,758
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,0,0,0,0,0,0,0,727,666,622
Enterprise Value,6236,8100,7292,7177,6529,10969,7462,7094,12034,8526
Total Capital,1546,1379,1332,1198,1247,1308,1781,2978,3046,3117
Total Debt/Capital (%),0,0,0,0,0,0,0,24.41,21.86,19.96
Total Debt / EV,0,0,0,0,0,0,0,0.10,0.06,0.07
EV/Sales,4.21,4.68,3.80,3.60,3.12,5.07,3.33,3.02,4.62,3.16
EV/EBITDA,13.25,15.01,12.04,11.70,10.23,16.40,12.71,14.30,23.62,16.17
EV/EBIT,14.47,16.41,13.19,12.90,11.31,18.00,14.39,17.73,30.54,20.71
EV/Cash Flow to Firm,12.48,14.75,10.65,10.09,8.82,14.41,9.98,10.73,18.65,19.26
EV/Free Cash Flow to Firm,11.85,14.17,9.70,9.20,8.34,13.47,8.76,9.84,17.81,17.90
Diluted Market Cap,6869,9067,8343,8389,7809,12367,8446,7611,12563,8970
Diluted Enterprise Value,6679,8786,7952,7875,7136,11942,7847,7489,12648,8834
EV per Share,79.86,110.37,103.96,109.89,104.31,182.16,123.60,116.11,198.42,142.43
TTM Sales,1481,1732,1920,1995,2090,2161,2242,2351,2603,2696
TTM EBITDA,471,540,605,613,638,669,587,496,509,527
TTM Operating Income,431,494,553,556,577,609,518,400,394,412
TTM Cash Flow to Firm,500,549,685,712,740,761,748,661,645,443
TTM Free Cash Flow to Firm,526,572,752,780,783,815,851,721,676,476
