,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,0,0,0,0,0,0,0,727,666,622
ST Debt,0,0,0,0,0,0,0,19,19,350
LT Debt,0,0,0,0,0,0,0,708,647,272
Total Debt/EBITDA,0,0,0,0,0,0,0,1.47,1.31,1.18
Net Debt/EBITDA,-0.40,-0.52,-0.64,-0.84,-1.05,-0.64,-1.02,-0.93,-0.42,-0.77
Total Debt/EBIT,0,0,0,0,0,0,0,1.82,1.69,1.51
Net Debt/EBIT,-0.44,-0.57,-0.71,-0.92,-1.17,-0.70,-1.16,-1.15,-0.54,-0.99
EBITDA to Interest Expense,0,0,0,0,0,0,0,0,0,0
EBITDA-CapEx/Interest Expense,0,0,0,0,0,0,0,0,0,0
EBIT to Interest Expense,0,0,0,0,0,0,0,0,0,0
Interest Expense,0,0,0,0,0,0,0,0,0,0
Common Equity/Total Assets,69.32,63.11,57.61,51.96,50.28,50.19,52.52,48.12,47.63,47.29
Long-Term Debt/Equity (%),0,0,0,0,0,0,0,31.71,27.40,11.03
Long-Term Debt/Capital (%),0,0,0,0,0,0,0,23.77,21.23,8.74
Long-Term Debt/Total Assets (%),0,0,0,0,0,0,0,15.13,12.94,5.16
Total Debt/Equity (%),0,0,0,0,0,0,0,32.57,28.22,25.20
Total Debt/Capital (%),0,0,0,0,0,0,0,24.41,21.86,19.96
Total Debt/Total Assets (%),0,0,0,0,0,0,0,15.54,13.33,11.79
Net Debt to Equity,-12.33,-20.56,-29.65,-43.41,-54.76,-33.04,-34.02,-20.66,-8.98,-16.53
Net Debt/Capital (%),-13.98,-25.65,-41.47,-75.24,-117.25,-48.10,-50.72,-21.67,-8.60,-17.30
EBITDA,471,540,605,613,638,669,587,496,509,527
EBITDA-CapEx,444,517,538,545,596,615,483,436,479,494
Operating Income (Loss),431,494,553,556,577,609,518,400,394,412
