,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.98,1.01,1.03,1.05,1.09,1.09,0.88,0.94,0.65,0.48
Current Ratio,1.48,1.57,1.57,1.53,1.56,1.49,1.37,1.39,1.16,1.04
Quick Ratio,1.35,1.39,1.40,1.36,1.40,1.40,1.17,1.17,0.90,0.74
CFO/Avg Current Liab,0.98,0.92,0.98,0.89,0.83,0.81,0.73,0.55,0.48,0.27
Common Equity/Total Assets,69.32,63.11,57.61,51.96,50.28,50.19,52.52,48.12,47.63,47.29
Long-Term Debt/Equity (%),0,0,0,0,0,0,0,31.71,27.40,11.03
Long-Term Debt/Capital (%),0,0,0,0,0,0,0,23.77,21.23,8.74
Long-Term Debt/Total Assets (%),0,0,0,0,0,0,0,15.13,12.94,5.16
Total Debt/Equity (%),0,0,0,0,0,0,0,32.57,28.22,25.20
Total Debt/Capital (%),0,0,0,0,0,0,0,24.41,21.86,19.96
Total Debt/Total Assets (%),0,0,0,0,0,0,0,15.54,13.33,11.79
CFO/Total Liabilities,72.23,67.31,68.76,63.47,59.16,57.66,45.91,27.02,24.47,15.77
CFO/CapEx,18.80,24.17,10.20,10.43,17.34,14.23,7.22,11.03,21.05,13.16
Altman's Z-Score,8.82,9.94,8.34,7.76,6.91,8.64,6.00,4.34,5.39,4.37
