,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3657,3650,4868,4468,4953,6452,6611,7362,6743,8090
ST Debt,15,7,405,0,0,9,500,604,0,1352
LT Debt,3642,3643,4463,4468,4953,6443,6111,6758,6743,6738
Total Debt/EBITDA,3.55,3.11,3.84,2.73,2.52,2.95,2.72,2.72,2.07,2.38
Net Debt/EBITDA,2.96,2.36,2.93,2.29,1.72,2.22,1.86,1.33,0.96,1.28
Total Debt/EBIT,4.46,3.77,4.55,3.20,2.87,3.43,3.28,3.24,2.41,2.76
Net Debt/EBIT,3.72,2.86,3.47,2.68,1.96,2.58,2.24,1.59,1.11,1.48
EBITDA to Interest Expense,9.11,10.03,10.23,9.86,11.24,10.63,10.90,11.73,14.51,15.35
EBITDA-CapEx/Interest Expense,7.48,8.36,8.43,8.56,9.96,8.99,8.83,9.77,12.38,12.70
EBIT to Interest Expense,7.26,8.28,8.63,8.42,9.86,9.13,9.05,9.82,12.51,13.25
Interest Expense,113,117,124,166,175,206,223,231,224,221
Common Equity/Total Assets,4.28,10.81,11.13,19.38,24.62,30.39,38.39,41.62,51.73,58.11
Long-Term Debt/Equity (%),378.59,272.48,409.07,298.07,277.32,294.87,225.66,179.11,148.39,153.03
Long-Term Debt/Capital (%),91.97,82.98,77.32,74.94,69.93,66.24,55.34,51.86,48.39,40.20
Long-Term Debt/Total Assets (%),55.54,55.14,56.40,58.41,57.69,59.78,52.93,49.66,48.51,45.15
Total Debt/Equity (%),380.15,273.00,446.20,298.07,277.32,295.29,244.13,195.12,148.39,183.74
Total Debt/Capital (%),92.35,83.14,84.34,74.94,69.93,66.33,59.87,56.50,48.39,48.27
Total Debt/Total Assets (%),55.76,55.24,61.52,58.41,57.69,59.87,57.26,54.10,48.51,54.20
Net Debt to Equity,316.74,207.03,340.42,249.57,189.75,221.97,166.73,95.34,68.44,98.27
Net Debt/Capital (%),90.96,78.91,80.42,71.46,61.41,59.69,49.56,38.15,29.75,32.82
EBITDA,1029,1173,1269,1637,1967,2189,2430,2710,3251,3393
EBITDA-CapEx,845,978,1045,1421,1743,1851,1970,2257,2774,2807
Operating Income (Loss),820,969,1070,1397,1725,1881,2018,2269,2803,2928
