,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.43,0.81,0.65,0.65,1.43,1.39,1.07,1.66,1.94,1.13
Current Ratio,2.37,3.19,2.15,3.03,3.85,3.60,2.63,3.05,3.86,2.37
Quick Ratio,1.24,1.71,1.17,1.47,2.34,2.24,1.67,2.13,2.57,1.51
CFO/Avg Current Liab,0.54,0.50,0.46,0.49,1.22,1.55,1.19,1.07,1.12,0.77
Common Equity/Total Assets,4.28,10.81,11.13,19.38,24.62,30.39,38.39,41.62,51.73,58.11
Long-Term Debt/Equity (%),378.59,272.48,409.07,298.07,277.32,294.87,225.66,179.11,148.39,153.03
Long-Term Debt/Capital (%),91.97,82.98,77.32,74.94,69.93,66.24,55.34,51.86,48.39,40.20
Long-Term Debt/Total Assets (%),55.54,55.14,56.40,58.41,57.69,59.78,52.93,49.66,48.51,45.15
Total Debt/Equity (%),380.15,273.00,446.20,298.07,277.32,295.29,244.13,195.12,148.39,183.74
Total Debt/Capital (%),92.35,83.14,84.34,74.94,69.93,66.33,59.87,56.50,48.39,48.27
Total Debt/Total Assets (%),55.76,55.24,61.52,58.41,57.69,59.87,57.26,54.10,48.51,54.20
CFO/Total Liabilities,12.17,11.88,9.73,11.59,19.79,20.83,20.31,21.61,23.65,18.17
CFO/CapEx,3.70,3.21,2.96,3.30,6.01,5.30,3.90,4.69,4.64,3.26
Altman's Z-Score,3.84,4.89,4.39,5.47,6.14,6.12,7.48,7.74,10.84,7.12
