,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,6649,7216,7967,8593,8978,9536,10150,11604,13328,14410
+ Sales & Services Revenue,6649,7216,7967,8593,8978,9536,10150,11604,13328,14410
- Cost of Revenue,3280,3507,3804,4084,4257,4496,4755,5519,6308,7028
+ Cost of Goods & Services,3280,3507,3804,4084,4257,4496,4755,5519,6308,7028
Gross Profit,3369,3709,4163,4509,4721,5040,5395,6086,7020,7382
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2266,2439,2649,2810,2995,3225,3474,3666,4103,4427
"+ Selling, General & Admin",2266,2439,2649,2810,2995,3225,3474,3666,4103,4427
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),1103,1270,1514,1699,1725,1815,1921,2419,2917,2954
- Non-Operating (Income) Loss,45,48,54,62,88,121,130,153,135,156
"+ Interest Expense, Net",47,51,55,67,89,120,137,159,143,153
+ Interest Expense,49,53,57,71,91,122,140,161,145,158
- Interest Income,2,2,2,4,2,3,3,2,2,5
+ Other Non-Op (Income) Loss,-3,-3,-1,-5,-1,1,-7,-6,-8,3
Pretax Income,1059,1222,1460,1637,1638,1694,1790,2266,2782,2799
- Income Tax Expense (Benefit),389,444,529,600,504,370,399,514,617,626
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,670,778,931,1038,1134,1324,1391,1752,2165,2173
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,670,778,931,1038,1134,1324,1391,1752,2165,2173
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",670,778,931,1038,1134,1324,1391,1752,2165,2173
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",670,778,931,1038,1134,1324,1391,1752,2165,2173
Basic Weighted Avg Shares,109,104,100,95,88,81,77,74,69,64
"Basic EPS, GAAP",6.14,7.46,9.32,10.87,12.82,16.27,18.07,23.74,31.39,33.75
Basic EPS from Cont Ops,6.14,7.46,9.32,10.87,12.82,16.27,18.07,23.74,31.39,33.75
Diluted Weighted Avg Shares,111,106,102,97,90,82,78,74,70,65
"Diluted EPS, GAAP",6.03,7.34,9.17,10.73,12.67,16.10,17.88,23.53,31.10,33.44
Diluted EPS from Cont Ops,6.03,7.34,9.17,10.73,12.67,16.10,17.88,23.53,31.10,33.44
EBITDA,1287,1465,1724,1917,1959,2074,2192,2734,3245,3312
EBITDA Margin (%),19.35,20.30,21.64,22.31,21.82,21.75,21.59,23.56,24.35,22.99
EBITA,1103,1270,1514,1699,1725,1815,1921,2419,2917,2954
EBIT,1103,1270,1514,1699,1725,1815,1921,2419,2917,2954
Gross Margin (%),50.67,51.40,52.25,52.47,52.58,52.85,53.15,52.44,52.67,51.23
Operating Margin (%),16.60,17.60,19.00,19.77,19.22,19.03,18.92,20.85,21.89,20.50
Profit Margin (%),10.08,10.78,11.69,12.08,12.63,13.89,13.70,15.10,16.24,15.08
Sales per Employee,106332,106234,110736,115012,119244,120449,123529,149106,159352,164224
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,183,194,210,218,234,259,271,315,328,358
