,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),25.31,18.61,12.08,14.27,16.59,5.57,16.63,7.57,62.16,6.03
Return on Assets (%),9.74,7.11,4.56,6.13,7.99,2.55,7.54,3.66,36.03,3.66
Return on Capital (%),19.63,11.80,7.15,9.10,11.55,4.25,11.27,5.34,0,5.01
Return on Invested Capital (%),12.12,8.34,5.63,7.48,9.71,3.73,9.60,4.94,0,4.44
Gross Margin (%),64.67,63.55,59.56,59.64,63.85,64.45,66.21,63.14,66.92,64.67
EBITDA Margin (%),29.38,25.89,23.82,26.56,28.87,27.74,30.47,24.64,27.89,25.80
Operating Margin (%),21.48,17.84,13.17,16.48,20.06,16.88,19.89,12.83,17.31,15.34
Incremental Operating Margin (%),36.95,-26.61,-88.06,51.49,60.99,-0.41,83.08,97.03,39.46,0.47
Pretax Margin (%),19.67,17.26,11.99,15.03,18.42,13.10,17.99,10.96,16.82,14.37
Profit Margin (%),18.65,15.71,11.33,13.93,17.43,5.52,17.59,9.81,100.76,11.66
Net Income to Common Margin (%),18.65,15.71,11.33,13.93,17.43,5.52,17.59,9.81,100.76,11.66
Effective Tax Rate (%),4.92,8.33,4.80,7.00,5.36,57.85,2.24,10.54,0,18.83
Dvd Payout Ratio (%),0.98,1.05,1.41,1.06,0.78,2.07,0.64,1.26,0.10,0.78
Sustainable Growth Rate (%),25.06,18.41,11.91,14.11,16.46,5.46,16.52,7.47,62.10,5.98
