,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,6227,7879,7354,8555,11846,12511,14342,15665,20554,13578
- Cash & Cash Equivalents,77,25,16,101,89,78,89,116,96,138
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,19,19,6,0,0,0,0,0,0,0
+ Total Debt,345,1382,1350,1334,1173,2023,1826,2030,1711,2763
Enterprise Value,6514,9255,8694,9788,12930,14456,16080,17580,22169,16204
Total Capital,1681,2985,3141,3390,3612,4604,4858,5297,7918,9354
Total Debt/Capital (%),20.51,46.31,42.98,39.35,32.46,43.93,37.59,38.32,21.60,29.54
Total Debt / EV,0.05,0.15,0.16,0.14,0.09,0.14,0.11,0.12,0.08,0.17
EV/Sales,4.10,5.39,4.84,4.98,6.04,5.71,6.06,7.23,7.59,4.90
EV/EBITDA,13.96,20.81,20.31,18.74,20.94,20.58,19.89,29.35,27.20,18.98
EV/EBIT,19.10,30.20,36.73,30.20,30.13,33.82,30.47,56.38,43.83,31.92
EV/Cash Flow to Firm,15.34,20.03,21.30,18.33,20.68,20.54,20.62,33.84,25.28,21.93
EV/Free Cash Flow to Firm,10.81,13.22,13.35,14.26,17.19,16.11,15.00,21.18,20.31,16.52
Diluted Market Cap,6447,8013,7496,8597,12040,12638,14605,15825,20763,13688
Diluted Enterprise Value,6733,9388,8836,9830,13124,14584,16343,17739,22378,16314
EV per Share,135.71,192.24,180.12,200.64,264.96,293.83,327.49,358.04,449.68,328.67
TTM Sales,1588,1718,1797,1967,2139,2533,2653,2431,2923,3308
TTM EBITDA,466,445,428,522,618,703,809,599,815,854
TTM Operating Income,341,306,237,324,429,428,528,312,506,508
TTM Cash Flow to Firm,425,462,408,534,625,704,780,520,877,739
TTM Free Cash Flow to Firm,603,700,651,687,752,897,1072,830,1091,981
