,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,21.03,29.15,36.13,31.05,31.77,89.25,30.92,65.71,6.97,35.19
Price/Earnings Average,18.26,24.72,39.85,28.12,27.70,84.22,31.05,64.39,6.53,45.44
Price/Earnings High,21.94,29.36,45.06,33.82,33.55,98.31,36.45,75.31,7.75,55.69
Price/Earnings Low,14.39,20.83,32.43,21.12,20.77,75.97,24.20,48.75,5.34,31.21
Price/Book Value,4.73,4.97,4.12,4.16,4.86,4.85,4.73,4.79,3.31,2.06
Price/Book Value Average,4.11,4.22,4.55,3.77,4.24,4.57,4.75,4.70,3.10,2.66
Price/Book Value High,4.94,5.01,5.14,4.53,5.13,5.34,5.58,5.50,3.68,3.26
Price/Book Value Low,3.24,3.55,3.70,2.83,3.18,4.13,3.70,3.56,2.54,1.83
Price/Tangible Book Value,7.44,-91.53,111.87,90.82,37.45,-20.66,-69.72,177.01,6.64,8.08
Price/Tangible Book Value Average,6.46,-77.62,123.39,82.26,32.66,-19.49,-70.02,173.44,6.22,10.44
Price/Tangible Book Value High,7.76,-92.19,139.51,98.91,39.56,-22.76,-82.19,202.88,7.38,12.79
Price/Tangible Book Value Low,5.09,-65.40,100.41,61.77,24.49,-17.59,-54.58,131.31,5.09,7.17
Price/Sales,3.92,4.58,4.09,4.32,5.54,4.93,5.44,6.44,7.02,4.10
Price/Sales Average,3.41,3.88,4.51,3.92,4.83,4.65,5.46,6.31,6.58,5.30
Price/Sales High,4.09,4.61,5.10,4.71,5.85,5.43,6.41,7.39,7.80,6.49
Price/Sales Low,2.68,3.27,3.67,2.94,3.62,4.20,4.26,4.78,5.38,3.64
Price/Cash Flow,14.97,17.29,18.81,16.69,19.96,18.67,20.23,32.19,27.77,19.61
Price/Cash Flow Average,13.00,14.67,20.75,15.12,17.40,17.61,20.32,31.54,26.03,25.32
Price/Cash Flow High,15.63,17.42,23.46,18.18,21.08,20.56,23.85,36.90,30.88,31.03
Price/Cash Flow Low,10.25,12.36,16.88,11.35,13.05,15.89,15.84,23.88,21.28,17.39
Price/Free Cash Flow,10.85,11.56,11.82,12.98,16.70,14.65,14.53,19.86,21.79,14.65
Price/Free Cash Flow Average,9.42,9.81,13.04,11.76,14.57,13.83,14.59,19.46,20.42,18.91
Price/Free Cash Flow High,11.33,11.65,14.74,14.14,17.64,16.14,17.13,22.76,24.23,23.18
Price/Free Cash Flow Low,7.43,8.26,10.61,8.83,10.92,12.47,11.37,14.73,16.70,12.99
EV/Sales,4.10,5.39,4.84,4.98,6.04,5.71,6.06,7.23,7.59,4.90
EV/Sales Average,3.59,4.69,5.26,4.57,5.34,5.43,6.08,7.10,7.15,6.09
EV/Sales High,4.27,5.42,5.85,5.36,6.36,6.21,7.03,8.17,8.37,7.29
EV/Sales Low,2.86,4.08,4.42,3.59,4.13,4.97,4.89,5.57,5.94,4.43
EV/EBITDA,13.96,20.81,20.31,18.74,20.94,20.58,19.89,29.35,27.20,18.98
EV/EBITDA Average,12.20,18.12,22.08,17.19,18.49,19.57,19.96,28.83,25.62,23.61
EV/EBITDA High,14.55,20.94,24.55,20.20,22.02,22.38,23.06,33.18,30.02,28.24
EV/EBITDA Low,9.75,15.75,18.55,13.50,14.30,17.93,16.03,22.60,21.31,17.18
EV/EBIT,19.10,30.20,36.73,30.20,30.13,33.82,30.47,56.38,43.83,31.92
EV/EBIT Average,16.69,26.29,39.93,27.71,26.60,32.17,30.59,55.37,41.28,39.71
EV/EBIT High,19.89,30.38,44.41,32.56,31.68,36.79,35.33,63.72,48.38,47.50
EV/EBIT Low,13.33,22.86,33.55,21.76,20.58,29.46,24.57,43.41,34.34,28.89
Last Price,129.75,163.66,152.36,175.36,242.75,254.29,292.10,319.05,416.92,275.42
High Price,135.41,164.85,190.00,190.99,256.39,280.10,344.32,365.68,463.59,435.79
Low Price,88.80,116.95,136.75,119.28,158.73,216.47,228.65,236.68,319.51,244.22
Enterprise Value,6514,9255,8694,9788,12930,14456,16080,17580,22169,16204
Enterprise Value Average,5693,8058,9451,8982,11415,13751,16141,17264,20882,20157
Enterprise Value High,6785,9312,10511,10551,13596,15726,18644,19869,24470,24110
Enterprise Value Low,4548,7006,7941,7052,8830,12596,12964,13535,17367,14665
