,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),202.69,121.89,67.94,65.95,113.60,87.94,91.88,-86.06,0,0
Return on Assets (%),10.27,12.60,9.07,8.06,13.64,11.16,11.80,-7.66,-4.70,8.70
Return on Capital (%),14.88,16.75,12.48,11.60,0,15.49,15.75,0,0,0
Return on Invested Capital (%),16.75,20.06,14.27,13.22,0,18.96,17.27,0,0,0
Gross Margin (%),34.03,36.98,35.49,36.07,37.93,38.36,39.12,27.80,37.98,40.15
EBITDA Margin (%),32.44,35.51,33.49,32.61,36.41,36.76,36.42,-10.88,10.27,7.49
Operating Margin (%),24.83,28.15,24.61,22.54,27.03,28.41,27.57,-44.52,-15.64,-19.05
Incremental Operating Margin (%),36.46,84.36,42.46,109.43,61.82,49.47,-1130.00,0,0,0
Pretax Margin (%),22.83,26.28,22.43,19.76,23.69,24.23,27.45,-60.38,-34.81,-33.75
Profit Margin (%),16.75,19.48,16.82,14.64,21.78,17.58,19.64,-46.65,-22.70,44.57
Net Income to Common Margin (%),16.75,19.48,16.82,14.64,21.78,17.58,19.64,-46.65,-22.70,44.57
Effective Tax Rate (%),6.01,6.38,9.01,10.60,0,11.27,12.41,0,0,0
Dvd Payout Ratio (%),43.41,55.05,96.00,123.16,79.20,85.38,76.73,-35.02,0,0
Sustainable Growth Rate (%),114.71,54.79,2.72,-15.27,23.63,12.85,21.38,-116.20,0,0
