,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,9760,9993,9468,9595,9640,11985,12492,14007,14795,15978
ST Debt,378,100,95,167,296,111,70,76,74,2031
LT Debt,9383,9893,9373,9428,9344,11874,12422,13931,14721,13947
Total Debt/EBITDA,2.18,1.93,2.42,2.58,2.06,2.37,2.50,-35.64,34.01,51.88
Net Debt/EBITDA,1.38,1.25,1.86,2.01,1.54,1.45,1.65,-30.24,29.75,31.39
Total Debt/EBIT,2.85,2.43,3.29,3.73,2.77,3.07,3.30,-8.71,-22.35,-20.41
Net Debt/EBIT,1.80,1.58,2.53,2.90,2.07,1.88,2.18,-7.39,-19.55,-12.35
EBITDA to Interest Expense,16.47,18.89,14.76,13.58,14.34,11.32,9.02,-0.73,0.70,0.44
EBITDA-CapEx/Interest Expense,12.82,14.59,8.99,8.14,11.78,9.19,6.99,-3.02,-0.67,-0.86
EBIT to Interest Expense,12.61,14.98,10.85,9.39,10.65,8.75,6.83,-3.00,-1.07,-1.12
Interest Expense,271,274,265,274,327,446,555,536,621,702
Common Equity/Total Assets,7.54,13.18,13.54,10.86,13.13,12.29,13.37,3.91,-0.73,7.65
Long-Term Debt/Equity (%),98.76,109.67,111.34,125.77,122.38,176.04,190.90,393.75,654.85,381.48
Long-Term Debt/Capital (%),70.50,67.09,67.38,71.77,69.22,75.07,73.44,90.54,98.80,79.98
Long-Term Debt/Total Assets (%),41.29,44.24,44.66,46.06,45.17,52.66,53.55,66.95,73.39,63.28
Total Debt/Equity (%),102.73,110.78,112.47,128.00,126.26,177.69,191.98,395.90,658.14,437.04
Total Debt/Capital (%),73.33,67.76,68.06,73.04,71.41,75.77,73.86,91.04,99.30,91.63
Total Debt/Total Assets (%),42.95,44.69,45.11,46.88,46.60,53.16,53.85,67.32,73.76,72.50
Net Debt to Equity,64.84,71.91,86.58,99.61,94.58,108.78,127.03,335.95,575.67,264.41
Net Debt/Capital (%),63.44,57.71,62.13,67.83,65.17,65.69,65.15,89.60,99.20,86.88
EBITDA,4467,5178,3914,3721,4690,5047,5004,-393,435,308
EBITDA-CapEx,3477,3999,2385,2229,3853,4098,3880,-1620,-415,-601
Operating Income (Loss),3419,4106,2877,2572,3482,3901,3788,-1608,-662,-783
