,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,1.15,1.29,0.88,0.76,0.82,1.47,1.31,0.92,0.72,1.62
Current Ratio,1.76,1.91,1.46,1.10,1.09,1.76,1.65,1.15,2.15,1.73
Quick Ratio,1.71,1.85,1.40,1.03,1.03,1.70,1.57,1.06,0.80,1.69
CFO/Avg Current Liab,1.54,1.65,1.33,1.53,1.58,1.54,0.95,-0.47,0.01,-0.25
Common Equity/Total Assets,7.54,13.18,13.54,10.86,13.13,12.29,13.37,3.91,-0.73,7.65
Long-Term Debt/Equity (%),98.76,109.67,111.34,125.77,122.38,176.04,190.90,393.75,654.85,381.48
Long-Term Debt/Capital (%),70.50,67.09,67.38,71.77,69.22,75.07,73.44,90.54,98.80,79.98
Long-Term Debt/Total Assets (%),41.29,44.24,44.66,46.06,45.17,52.66,53.55,66.95,73.39,63.28
Total Debt/Equity (%),102.73,110.78,112.47,128.00,126.26,177.69,191.98,395.90,658.14,437.04
Total Debt/Capital (%),73.33,67.76,68.06,73.04,71.41,75.77,73.86,91.04,99.30,91.63
Total Debt/Total Assets (%),42.95,44.69,45.11,46.88,46.60,53.16,53.85,67.32,73.76,72.50
CFO/Total Liabilities,33.57,36.23,27.45,31.16,34.81,29.75,18.20,-7.60,0.08,-4.32
CFO/CapEx,4.48,4.10,2.26,2.71,5.43,4.95,2.70,-1.07,0.02,-0.87
Altman's Z-Score,4.26,3.68,2.94,3.11,3.90,2.98,3.33,1.55,1.24,1.53
