,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.85,0.74,1.27,1.18,1.55,1.34,1.26,1.18,1.12,0.88
Current Ratio,0.89,0.78,1.31,1.21,1.57,1.39,1.32,1.23,1.18,0.93
Quick Ratio,0.86,0.75,1.28,1.19,1.55,1.35,1.28,1.19,1.13,0.89
CFO/Avg Current Liab,0.43,0.30,0.38,0.44,0.46,0.56,0.79,0.75,0.78,0.76
Common Equity/Total Assets,-727.45,-881.75,-789.96,-778.93,-601.61,-892.63,-888.73,-78.52,-63.40,-89.97
Long-Term Debt/Equity (%),0,0,0,0,0,0,0,0,0,0
Long-Term Debt/Capital (%),-4.17,-4.26,-7.37,-7.58,-11.66,-11.66,-12.17,444.59,338.22,782.79
Long-Term Debt/Total Assets (%),28.19,34.81,52.40,52.99,60.61,93.24,96.42,101.31,90.02,103.14
Total Debt/Equity (%),-324.41,-156.34,-174.66,-155.50,-191.24,-128.84,-119.96,-128.76,-141.66,-114.45
Total Debt/Capital (%),-7.64,-7.84,-11.16,-11.44,-15.77,-11.66,-12.17,444.59,338.22,782.79
Total Debt/Total Assets (%),51.64,64.10,79.30,79.97,81.94,93.24,96.42,101.31,90.02,103.14
CFO/Total Liabilities,18.79,19.78,19.00,18.89,16.73,21.14,22.54,23.13,24.88,25.22
CFO/CapEx,8.83,15.28,16.02,3.94,14.20,18.86,18.70,16.83,15.22,30.33
Altman's Z-Score,-7.92,-10.19,-8.04,-8.81,-5.77,-8.29,-7.32,-6.63,-3.99,-6.12
