,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,134,118,110,103,98,120,117,113,111,105
Diluted Weighted Avg Shares,156,141,133,129,124,123,119,115,112,108
Basic Weighted Avg Shares,145,127,114,107,100,113,119,115,112,108
Revenue per Share,6.67,7.97,9.28,10.67,11.61,10.71,10.39,10.99,11.85,13.21
EBITDA per Share,4.07,4.96,5.85,6.96,7.55,7.19,7.19,7.57,8.17,9.18
Operating Income per Share,3.65,4.45,5.31,6.42,7.05,6.76,6.80,7.16,7.74,8.74
"Basic EPS, GAAP",3.77,2.80,3.29,4.12,4.56,5.13,5.17,7.08,7.01,6.24
Basic EPS from Cont Ops,3.77,2.80,3.29,4.12,4.56,5.13,5.17,7.08,7.01,6.24
"Diluted EPS, GAAP",3.49,2.52,2.82,3.42,3.68,4.75,5.15,7.07,6.99,6.24
Diluted EPS from Cont Ops,3.49,2.52,2.82,3.42,3.68,4.75,5.15,7.07,6.99,6.24
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Cash Flow per Share,4.01,4.74,5.71,6.24,7.00,6.15,6.36,6.35,7.21,7.70
Free Cash Flow per Basic Share,3.55,4.43,5.35,4.66,6.51,5.82,6.02,5.97,6.73,7.45
Cash & Equivalents per Share,12.89,12.03,17.40,17.44,24.74,10.58,10.44,10.28,10.91,9.31
Book Value per Share,-144.74,-160.41,-169.21,-176.39,-181.31,-142.37,-141.17,-12.23,-11.38,-14.81
Tangible Book Value per Share,-3.56,-7.90,-10.20,-13.56,-14.94,-13.19,-14.46,-13.99,-13.19,-16.71
