,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,7911,6804,9702,7842,11168,17631,22448,24339,28106,21633
- Cash & Cash Equivalents,339,192,229,232,466,357,508,401,223,374
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1374,1381,1870,1867,2410,1785,1788,1790,1786,1788
Enterprise Value,7562,6760,9656,7911,11164,18146,23017,24962,28686,22440
Total Capital,-17982,-17619,-16756,-16318,-15284,-15304,-14690,403,528,228
Total Debt/Capital (%),-7.64,-7.84,-11.16,-11.44,-15.77,-11.66,-12.17,444.59,338.22,782.79
Total Debt / EV,0.18,0.20,0.19,0.24,0.22,0.10,0.08,0.07,0.06,0.08
EV/Sales,7.84,6.69,9.11,6.93,9.58,14.94,18.69,19.73,21.61,15.75
EV/EBITDA,12.84,10.76,14.47,10.62,14.74,22.24,27.00,28.67,31.36,22.67
EV/EBIT,14.32,11.98,15.94,11.52,15.77,23.65,28.55,30.29,33.09,23.79
EV/Cash Flow to Firm,11.31,10.18,13.15,10.47,13.84,22.99,27.83,30.14,32.21,25.25
EV/Free Cash Flow to Firm,10.30,9.61,12.46,8.55,13.04,21.96,26.54,28.64,30.40,24.49
Diluted Market Cap,9216,8093,11725,9800,14211,18016,22881,24731,28534,22188
Diluted Enterprise Value,10251,9283,13366,11435,16155,19444,24160,26120,30096,23602
EV per Share,56.55,57.07,87.72,76.74,114.39,151.17,197.21,219.99,259.56,213.11
TTM Sales,965,1010,1059,1142,1165,1215,1232,1265,1328,1425
TTM EBITDA,589,628,667,745,758,816,852,871,915,990
TTM Operating Income,528,564,606,687,708,767,806,824,867,943
TTM Cash Flow to Firm,669,664,734,756,807,789,827,828,891,889
TTM Free Cash Flow to Firm,734,703,775,925,856,826,867,871,944,916
