,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,3599,4607,5259,5886,8014,11077,9654,10045,14626,17227
+ Sales & Services Revenue,3599,4607,5259,5886,8014,11077,9654,10045,14626,17227
- Cost of Revenue,2196,2600,2975,3267,4410,5912,5295,5436,7821,9355
+ Cost of Goods & Services,2196,2600,2975,3267,4410,5912,5295,5436,7821,9355
Gross Profit,1403,2007,2284,2619,3603,5165,4358,4609,6805,7872
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1283,1330,1417,1545,1701,1952,1894,1935,2323,2490
"+ Selling, General & Admin",599,613,592,631,667,762,702,682,830,886
+ Research & Development,684,716,825,914,1034,1190,1191,1252,1493,1604
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),120,678,867,1074,1902,3213,2465,2674,4482,5382
- Non-Operating (Income) Loss,53,-46,127,114,90,62,18,99,111,189
"+ Interest Expense, Net",46,49,54,105,60,12,18,92,189,170
+ Interest Expense,60,62,74,135,118,97,117,177,209,185
- Interest Income,15,13,19,30,58,86,99,85,20,15
+ Other Non-Op (Income) Loss,8,-95,72,9,31,50,0,7,-78,19
Pretax Income,67,723,741,960,1812,3152,2447,2575,4371,5193
- Income Tax Expense (Benefit),-47,91,85,46,114,771,255,323,462,588
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,114,632,656,914,1698,2381,2191,2252,3908,4605
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,114,632,656,914,1698,2381,2191,2252,3908,4605
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",114,632,656,914,1698,2381,2191,2252,3908,4605
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",114,632,656,914,1698,2381,2191,2252,3908,4605
Basic Weighted Avg Shares,169,165,160,159,162,162,152,145,144,140
"Basic EPS, GAAP",0.67,3.84,4.11,5.75,10.47,14.73,14.37,15.55,27.22,32.92
Basic EPS from Cont Ops,0.67,3.84,4.11,5.75,10.47,14.73,14.37,15.55,27.22,32.92
Diluted Weighted Avg Shares,173,175,177,175,184,181,160,149,145,141
"Diluted EPS, GAAP",0.66,3.62,3.70,5.22,9.24,13.17,13.70,15.10,26.90,32.75
Diluted EPS from Cont Ops,0.66,3.62,3.70,5.22,9.24,13.17,13.70,15.10,26.90,32.75
EBITDA,424,970,1145,1365,2209,3540,2774,2942,4789,5716
EBITDA Margin (%),11.78,21.05,21.78,23.20,27.57,31.96,28.74,29.29,32.74,33.18
EBITA,120,678,867,1074,1902,3213,2465,2674,4482,5382
EBIT,120,678,867,1074,1902,3213,2465,2674,4482,5382
Gross Margin (%),38.99,43.57,43.43,44.49,44.97,46.63,45.15,45.88,46.53,45.69
Operating Margin (%),3.33,14.71,16.49,18.25,23.74,29.01,25.53,26.62,30.64,31.24
Profit Margin (%),3.16,13.72,12.47,15.53,21.19,21.49,22.70,22.42,26.72,26.73
Sales per Employee,545290,708817,720454,784786,852513,1016238,902202,888915,1037316,973279
Dividend per Share,0,0,0.73,1.20,1.50,1.90,4.45,4.54,5.06,5.83
Depreciation Expense,304,292,278,291,307,326,309,269,307,334
