,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.18,0.17,0.20,0.14,0.23,0.23,0.29,0.24,0.29,0.24
Current Ratio,0.71,0.74,0.86,0.77,0.87,0.86,1.04,1.00,1.04,1.01
Quick Ratio,0.48,0.40,0.48,0.51,0.58,0.55,0.63,0.58,0.62,0.58
CFO/Avg Current Liab,0.25,0.25,0.29,0.26,0.18,0.21,0.26,0.35,0.26,0.13
Common Equity/Total Assets,26.04,16.20,21.67,23.14,26.16,34.14,38.61,48.39,46.81,51.17
Long-Term Debt/Equity (%),38.18,78.78,67.15,81.77,78.94,82.28,88.64,93.19,155.59,185.83
Long-Term Debt/Capital (%),18.83,43.40,43.83,41.50,38.81,31.82,33.74,32.07,36.46,33.15
Long-Term Debt/Total Assets (%),11.94,25.03,25.29,26.29,25.66,24.58,26.95,27.93,33.37,33.51
Total Debt/Equity (%),119.49,130.53,95.67,125.10,122.90,144.28,135.70,129.12,208.53,276.88
Total Debt/Capital (%),58.94,71.91,62.44,63.49,60.43,55.80,51.66,44.44,48.86,49.39
Total Debt/Total Assets (%),37.38,41.47,36.03,40.23,39.95,43.10,41.26,38.70,44.72,49.93
CFO/Total Liabilities,13.75,10.29,14.83,10.85,8.71,11.30,13.68,18.72,11.38,6.53
CFO/CapEx,18.07,22.47,17.99,11.96,9.49,10.89,15.46,18.71,10.72,4.98
Altman's Z-Score,4.04,3.09,4.34,3.55,3.59,3.72,4.41,4.75,3.69,3.42
