,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,1.63,1.94,2.62,1.99,1.70,1.70,1.80,1.65,1.83,1.81
Days Sales Outstanding,224.01,188.29,139.50,183.30,214.63,214.94,203.28,221.15,199.54,202.16
Inventory Turnover,0,0,0,0,0,0,0,0,0,0
Days Inventory Outstanding,0,0,0,0,0,0,0,0,0,0
Accounts Payable Turnover,0.30,0.29,0.48,0.39,0.33,0.38,0.46,0.53,0.45,0.51
Accounts Payable Turnover Days,1206.15,1252.82,767.46,935.04,1113.31,968.08,800.02,692.56,802.23,710.06
Cash Conversion Cycle,-982.14,-1064.53,-627.96,-751.74,-898.68,-753.14,-596.74,-471.41,-602.68,-507.90
Inventory to Cash Days,224.01,188.29,139.50,183.30,214.63,214.94,203.28,221.15,199.54,202.16
Inventories,0,0,0,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,0,0,0,0,0,0,0,0,0,0
