,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),15.48,16.56,16.62,16.80,15.30,16.65,15.12,12.45,14.93,15.03
Return on Assets (%),8.74,10.02,10.88,11.87,11.18,12.80,12.53,10.24,12.32,13.28
Return on Capital (%),11.65,12.76,13.24,13.51,12.17,13.35,12.37,10.16,12.22,12.64
Return on Invested Capital (%),13.50,14.89,16.16,16.92,15.53,17.20,16.61,13.61,16.04,16.73
Gross Margin (%),48.19,48.34,49.16,49.84,49.50,49.99,49.44,48.67,49.64,48.55
EBITDA Margin (%),21.69,23.32,25.27,27.40,26.44,28.07,28.28,27.20,28.89,29.10
Operating Margin (%),19.18,20.89,22.81,24.90,23.91,25.56,25.80,24.51,26.42,26.87
Incremental Operating Margin (%),58.85,44.53,106.66,115.21,10.64,138.66,-57.94,59.49,36.85,34.76
Pretax Margin (%),17.22,19.25,21.19,23.36,22.29,24.32,24.72,23.25,25.56,26.77
Profit Margin (%),11.46,12.87,14.28,15.93,15.13,18.18,18.59,17.45,19.30,20.29
Net Income to Common Margin (%),11.46,12.87,14.28,15.93,15.13,18.18,18.59,17.45,19.30,20.29
Effective Tax Rate (%),31.68,31.62,31.13,30.48,30.53,23.56,22.97,22.64,22.73,22.34
Dvd Payout Ratio (%),24.93,24.33,25.45,25.75,28.87,26.95,29.72,36.54,31.98,32.75
Sustainable Growth Rate (%),11.62,12.53,12.39,12.47,10.88,12.17,10.63,7.90,10.15,10.11
