,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,9560,9088,8787,9454,9195,10323,11502,28380,34607,35881
ST Debt,1468,1725,1374,1097,2202,2426,1827,4977,4859,2739
LT Debt,8092,7363,7413,8357,6993,7897,9675,23403,29748,33142
Total Debt/EBITDA,3.24,2.65,2.09,1.97,1.94,1.93,2.12,-6.27,-7.47,-17.06
Net Debt/EBITDA,3.08,2.56,1.76,1.84,1.85,1.75,2.02,-3.85,-5.24,-14.51
Total Debt/EBIT,7.00,5.07,3.41,3.08,3.17,3.10,3.51,-4.19,-5.04,-8.20
Net Debt/EBIT,6.67,4.89,2.87,2.88,3.04,2.81,3.35,-2.58,-3.54,-6.97
EBITDA to Interest Expense,9.26,11.90,19.35,21.57,23.96,27.54,26.39,-5.06,-2.89,-1.31
EBITDA-CapEx/Interest Expense,2.52,2.93,8.78,7.83,9.09,8.21,0.03,-9.11,-5.15,-4.38
EBIT to Interest Expense,4.28,6.22,11.86,13.77,14.64,17.14,15.90,-7.56,-4.29,-2.72
Interest Expense,319,288,217,223,198,194,206,895,1601,1609
Common Equity/Total Assets,47.74,49.60,52.06,57.04,58.01,59.98,59.96,30.69,12.78,1.24
Long-Term Debt/Equity (%),32.95,30.32,31.19,36.98,28.88,32.31,38.14,113.86,244.94,469.17
Long-Term Debt/Capital (%),28.19,25.66,25.38,26.39,21.29,22.09,25.12,52.21,71.81,90.74
Long-Term Debt/Total Assets (%),20.18,18.63,18.89,21.46,17.15,18.62,21.47,43.67,55.77,64.10
Total Debt/Equity (%),38.93,37.42,36.97,41.84,37.97,42.23,45.35,138.07,284.95,507.94
Total Debt/Capital (%),33.30,31.67,30.08,29.86,27.99,28.87,29.86,63.31,83.54,98.24
Total Debt/Total Assets (%),23.84,22.99,22.39,24.28,22.55,24.35,25.53,52.95,64.88,69.40
Net Debt to Equity,37.05,36.05,31.10,39.17,36.34,38.22,43.30,84.86,199.98,432.01
Net Debt/Capital (%),32.21,30.87,26.57,28.50,27.11,26.86,28.90,49.39,74.76,93.92
EBITDA,2953,3427,4200,4809,4744,5342,5436,-4529,-4632,-2103
EBITDA-CapEx,804,844,1906,1747,1800,1593,7,-8149,-8239,-7043
Operating Income (Loss),1365,1792,2574,3071,2898,3325,3276,-6770,-6865,-4378
