,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,45.80,43.10,49.49,54.54,57.41,56.36,51.93,15.60,7.35,37.97
Days Sales Outstanding,7.97,8.47,7.37,6.69,6.36,6.48,7.03,23.39,49.64,9.61
Inventory Turnover,27.81,28.19,27.22,28.78,29.62,26.50,29.44,21.64,13.47,29.99
Days Inventory Outstanding,13.12,12.95,13.41,12.68,12.32,13.78,12.40,16.87,27.09,12.17
Accounts Payable Turnover,17.86,16.43,15.02,13.99,14.33,14.95,17.34,11.82,6.58,12.81
Accounts Payable Turnover Days,20.44,22.21,24.29,26.09,25.48,24.42,21.05,30.89,55.46,28.50
Cash Conversion Cycle,0.66,-0.80,-3.51,-6.71,-6.80,-4.17,-1.62,9.37,21.27,-6.71
Inventory to Cash Days,-5.15,-4.48,-6.03,-5.99,-5.96,-7.30,-5.37,6.52,22.55,-2.56
Inventories,374,364,330,322,387,450,427,335,356,428
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,374,364,330,322,387,450,427,335,356,428
