,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,776,777,772,726,718,696,684,1087,1136,1259
Diluted Weighted Avg Shares,777,778,779,747,725,710,692,775,1123,1180
Basic Weighted Avg Shares,775,776,777,745,723,709,690,775,1123,1180
Revenue per Share,19.94,20.47,20.22,22.00,24.22,26.63,30.18,7.22,1.70,10.31
EBITDA per Share,3.81,4.42,5.41,6.46,6.56,7.53,7.88,-5.84,-4.12,-1.78
Operating Income per Share,1.76,2.31,3.31,4.12,4.01,4.69,4.75,-8.74,-6.11,-3.71
"Basic EPS, GAAP",1.39,1.59,2.26,3.73,3.60,4.45,4.33,-13.21,-8.46,-5.16
Basic EPS from Cont Ops,1.39,1.59,2.26,3.73,3.60,4.45,4.33,-13.21,-8.46,-5.16
"Diluted EPS, GAAP",1.39,1.59,2.26,3.72,3.59,4.44,4.32,-13.21,-8.46,-5.16
Diluted EPS from Cont Ops,1.39,1.59,2.26,3.72,3.59,4.44,4.32,-13.21,-8.46,-5.16
Dividend per Share,1.50,1.00,1.05,1.31,1.50,1.91,2.01,0.89,0,0
Cash Flow per Share,3.66,4.42,5.85,6.89,7.36,7.83,7.93,-8.13,-3.66,-1.42
Free Cash Flow per Basic Share,0.88,1.09,2.90,2.78,3.29,2.54,0.07,-12.80,-6.87,-5.60
Cash & Equivalents per Share,0.60,0.43,1.81,0.83,0.55,1.41,0.76,8.75,8.04,3.20
Book Value per Share,24.67,25.23,26.46,30.59,32.95,36.54,39.50,15.13,6.00,0.51
Tangible Book Value per Share,25.84,25.60,25.29,25.36,27.92,29.23,31.11,17.08,9.14,4.23
