,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),5.68,6.38,8.78,13.04,11.36,12.84,11.40,-47.10,-81.67,-163.31
Return on Assets (%),2.72,3.10,4.46,7.11,6.54,7.58,6.84,-20.75,-17.77,-11.60
Return on Capital (%),0,5.30,6.80,9.85,8.68,9.74,8.59,0,0,0
Return on Invested Capital (%),0,5.27,7.63,9.34,8.65,9.59,8.93,0,0,0
Gross Margin (%),31.26,34.51,39.88,42.75,40.03,41.27,38.01,-47.39,-143.97,3.39
EBITDA Margin (%),19.11,21.58,26.73,29.34,27.09,28.29,26.10,-80.96,-242.77,-17.28
Operating Margin (%),8.83,11.28,16.38,18.74,16.55,17.61,15.73,-121.02,-359.80,-35.98
Incremental Operating Margin (%),-608.11,99.77,-460.00,73.63,-15.43,31.15,-2.52,0,0,0
Pretax Margin (%),6.94,7.84,11.45,17.26,15.23,16.99,14.69,-183.29,-499.06,-49.96
Profit Margin (%),6.97,7.78,11.18,16.96,14.88,16.69,14.36,-182.98,-497.96,-50.07
Net Income to Common Margin (%),6.97,7.78,11.18,16.96,14.88,16.69,14.36,-182.98,-497.96,-50.07
Effective Tax Rate (%),0,0.72,2.33,1.73,2.25,1.68,2.32,0,0,0
Dvd Payout Ratio (%),107.98,62.78,46.44,35.16,41.71,42.97,46.40,-6.73,0,0
Sustainable Growth Rate (%),-0.45,2.37,4.70,8.45,6.62,7.32,6.11,-50.27,-81.67,-163.31
