,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
+ Net Income,1533,1437,734,-158,450,428,646,432,1260,3937
+ Depreciation & Amortization,411,393,480,678,883,888,875,892,888,850
+ Non-Cash Items,-33,-615,336,900,-541,54,96,-105,277,-32
+ Stock-Based Compensation,13,17,17,19,17,22,28,25,30,41
+ Deferred Income Taxes,-34,19,78,739,-601,78,149,-74,-196,-107
+ Asset Impairment Charge,0,0,62,134,0,0,0,0,521,239
+ Other Non-Cash Adj,-11,-650,179,8,43,-46,-81,-56,-78,-205
+ Chg in Non-Cash Work Cap,-444,195,-346,-803,839,127,-112,12,448,-900
+ (Inc) Dec in Accts Receiv,0,36,-5,18,-57,68,-6,-19,-235,-110
+ (Inc) Dec in Inventories,-80,64,-71,-7,40,-52,-26,27,-123,-93
+ (Inc) Dec in Prepaid Assets,0,0,0,0,0,0,0,0,0,0
+ Inc (Dec) in Accts Payable,-104,-110,-106,-694,808,52,-50,-15,142,1
+ Inc (Dec) in Other,-260,205,-164,-120,48,59,-30,19,664,-698
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Operating Activities,1467,1409,1204,617,1631,1497,1505,1231,2873,3855
+ Change in Fixed & Intang,0,0,0,0,0,0,0,0,0,0
+ Disp in Fixed & Intang,13,11,12,14,20,26,70,2,1,1
+ Disp of Fixed Prod Assets,13,11,12,14,20,26,70,2,1,1
+ Disp of Intangible Assets,0,0,0,0,0,0,0,0,0,0
+ Acq of Fixed & Intang,-824,-1808,-2469,-2211,-473,-422,-404,-309,-524,-462
+ Acq of Fixed Prod Assets,-824,-1808,-2469,-2211,-473,-422,-404,-309,-514,-453
+ Acq of Intangible Assets,0,0,0,0,0,0,0,0,-10,-9
+ Net Change in LT Investment,14,5,0,0,9,0,0,0,-1,0
+ Dec in LT Investment,14,5,0,0,9,0,0,0,12,0
+ Inc in LT Investment,0,0,0,0,0,0,0,0,-13,0
+ Net Cash From Acq & Div,-72,1372,-539,0,16,0,0,0,0,0
+ Cash from Divestitures,0,1372,13,0,16,0,0,0,0,0
+ Cash for Acq of Subs,-72,0,-552,0,0,0,0,0,0,0
+ Cash for JVs,0,0,0,0,0,0,0,0,0,0
+ Other Investing Activities,-149,77,20,20,20,21,15,8,58,21
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Investing Activities,-1019,-343,-2976,-2177,-408,-375,-319,-299,-466,-440
+ Dividends Paid,-129,-256,-282,-280,-280,-280,-265,-258,-260,-306
+ Net Cash From Debt,1498,1494,1000,74,-1148,0,-769,0,-518,-507
+ Cash From Debt,1498,1494,1367,1394,0,0,0,500,0,0
+ Repayments of Debt,0,0,-367,-1320,-1148,0,-769,-500,-518,-507
+ Cash (Repurchase) of Equity,-1409,-1935,-556,0,0,-467,-370,-100,-550,-1347
+ Increase in Capital Stock,0,0,0,0,0,0,0,0,0,0
+ Decrease in Capital Stock,-1409,-1935,-556,0,0,-467,-370,-100,-550,-1347
+ Other Financing Activities,-940,-79,-81,2645,-136,-523,-179,-184,-135,-540
+ Net Cash From Disc Ops,0,0,0,0,0,0,0,0,0,0
Cash from Financing Activities,-980,-775,80,2439,-1564,-1270,-1583,-542,-1463,-2700
Effect of Foreign Exchange Rates,-31,-4,-18,-1,12,-5,2,6,1,-20
Net Changes in Cash,-533,290,-1692,879,-341,-148,-397,390,944,715
EBITDA,2781,1988,1765,1136,1103,1618,1883,1504,3091,6411
EBITDA Margin (%),50.79,41.92,40.96,30.83,26.71,36.53,41.02,36.47,47.28,57.31
Net Cash Paid for Acquisitions,73,-1372,539,0,-16,0,0,0,0,0
Free Cash Flow,643,-400,-1266,-1594,1158,1075,1101,922,2349,3393
Free Cash Flow to Firm,748,-292,-1182,0,0,1264,1299,1089,2499,3659
Free Cash Flow to Equity,2154,1105,-253,-1506,30,1101,402,924,1842,2896
Free Cash Flow per Basic Share,2.18,-1.56,-5.38,-6.84,4.96,4.62,5.00,4.29,10.93,16.69
Price/Free Cash Flow,5.99,4.36,2.65,2.59,4.73,5.16,5.50,5.31,4.57,4.03
Cash Flow to Net Income,1.00,1.01,1.72,-2.23,4.56,5.16,3.05,3.88,3.13,1.15
