,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,1743,1743,1743,1666,1595,1423,1294,1287,1295,1281
Diluted Weighted Avg Shares,1826,1826,1834,1739,1674,1553,1366,1294,1330,1322
Basic Weighted Avg Shares,1801,1801,1804,1715,1646,1529,1353,1294,1309,1303
Revenue per Share,31.86,30.61,28.88,29.23,17.54,20.18,21.53,20.85,21.23,21.87
EBITDA per Share,4.64,4.42,4.25,4.57,2.99,2.42,3.98,3.18,3.65,3.56
Operating Income per Share,2.20,2.12,2.06,2.37,1.14,0.74,2.11,1.15,1.66,1.66
"Basic EPS, GAAP",1.14,0.92,1.36,1.84,0.21,1.25,0.78,-0.25,2.62,0.67
Basic EPS from Cont Ops,1.14,0.92,1.36,1.84,0.26,1.32,0.78,-0.25,2.62,0.67
"Diluted EPS, GAAP",1.12,0.90,1.34,1.82,0.21,1.23,0.77,-0.25,2.58,0.66
Diluted EPS from Cont Ops,1.12,0.90,1.34,1.82,0.26,1.30,0.77,-0.25,2.58,0.66
Dividend per Share,0,0.02,0.02,0.22,0.26,0.37,0.45,0.48,0.48,0.48
Cash Flow per Share,4.85,3.84,2.03,2.89,0.54,1.94,2.95,1.73,4.49,3.52
Free Cash Flow per Basic Share,3.47,1.83,0.18,0.98,-1.37,0.01,0.84,-0.11,2.57,1.13
Cash & Equivalents per Share,1.25,1.33,5.65,7.80,6.01,3.43,2.90,3.29,3.09,3.25
Book Value per Share,0,0,0,1.68,-4.53,-4.14,-5.89,-6.50,-4.31,-4.17
Tangible Book Value per Share,5.45,5.25,2.71,3.76,3.10,2.07,-1.77,-2.35,0.53,1.38
