,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,0,0,6.27,6.99,66.89,11.96,21.04,0,5.60,21.60
Price/Earnings Average,0,0,6.94,5.53,65.73,12.85,19.21,-46.58,5.39,22.49
Price/Earnings High,0,0,7.88,7.42,72.35,15.61,21.89,-70.69,6.39,26.66
Price/Earnings Low,0,0,6.27,3.67,59.85,10.27,15.59,-29.86,3.30,17.86
Price/Book Value,0,0,0,7.67,-3.09,-3.61,-2.77,-1.33,-3.40,-3.45
Price/Book Value Average,0,0,0,6.07,-3.03,-3.88,-2.53,-1.78,-3.27,-3.60
Price/Book Value High,0,0,0,8.14,-3.34,-4.71,-2.88,-2.71,-3.88,-4.26
Price/Book Value Low,0,0,0,4.02,-2.76,-3.10,-2.05,-1.14,-2.00,-2.86
Price/Tangible Book Value,0,0,3.15,3.43,4.51,7.21,-9.24,-3.68,27.54,10.40
Price/Tangible Book Value Average,0,0,3.49,2.72,4.43,7.74,-8.44,-4.93,26.53,10.82
Price/Tangible Book Value High,0,0,3.96,3.64,4.87,9.40,-9.61,-7.49,31.46,12.83
Price/Tangible Book Value Low,0,0,3.15,1.80,4.03,6.19,-6.84,-3.16,16.25,8.60
Price/Sales,0,0,0.30,0.44,0.80,0.74,0.76,0.41,0.69,0.66
Price/Sales Average,0,0,0.33,0.35,0.78,0.79,0.69,0.56,0.67,0.69
Price/Sales High,0,0,0.37,0.47,0.86,0.97,0.79,0.84,0.79,0.81
Price/Sales Low,0,0,0.30,0.23,0.71,0.64,0.56,0.36,0.41,0.54
Price/Cash Flow,0,0,4.22,4.46,25.88,7.70,5.52,4.99,3.27,4.08
Price/Cash Flow Average,0,0,4.67,3.53,25.44,8.27,5.04,6.70,3.15,4.25
Price/Cash Flow High,0,0,5.30,4.73,27.99,10.05,5.74,10.16,3.73,5.04
Price/Cash Flow Low,0,0,4.22,2.34,23.16,6.61,4.09,4.29,1.93,3.38
Price/Free Cash Flow,0,0,2.24,2.72,5.81,3.92,3.25,2.42,2.33,2.47
Price/Free Cash Flow Average,0,0,2.48,2.15,5.71,4.21,2.97,3.24,2.24,2.57
Price/Free Cash Flow High,0,0,2.82,2.89,6.29,5.11,3.38,4.92,2.66,3.04
Price/Free Cash Flow Low,0,0,2.24,1.43,5.20,3.36,2.41,2.08,1.37,2.04
EV/Sales,0,0,0.41,0.49,0.93,0.93,1.07,0.85,1.02,0.94
EV/Sales Average,0,0,0.44,0.40,0.91,0.98,1.01,0.99,1.00,0.97
EV/Sales High,0,0,0.48,0.52,0.99,1.13,1.10,1.27,1.12,1.09
EV/Sales Low,0,0,0.41,0.29,0.85,0.83,0.88,0.79,0.74,0.83
EV/EBITDA,0,0,2.77,3.15,5.44,7.70,5.79,5.56,5.96,5.77
EV/EBITDA Average,-0.01,-0.07,2.98,2.58,5.36,8.12,5.45,6.48,5.82,5.94
EV/EBITDA High,-0.01,-0.07,3.27,3.32,5.80,9.45,5.95,8.36,6.53,6.70
EV/EBITDA Low,-0.01,-0.07,2.77,1.85,4.96,6.89,4.78,5.18,4.33,5.08
EV/EBIT,0,0,5.70,6.08,14.27,25.26,10.94,15.34,13.07,12.40
EV/EBIT Average,-0.03,-0.14,6.13,4.98,14.06,26.65,10.30,17.89,12.75,12.75
EV/EBIT High,-0.03,-0.14,6.73,6.41,15.23,30.98,11.24,23.07,14.31,14.40
EV/EBIT Low,-0.03,-0.14,5.70,3.57,13.01,22.59,9.03,14.30,9.50,10.92
Last Price,0,0,8.56,12.89,13.98,14.93,16.31,8.64,14.65,14.39
High Price,0,0,10.75,13.68,15.12,19.48,16.97,17.59,16.74,17.76
Low Price,0,0,8.56,6.76,12.51,12.82,12.09,7.43,8.65,11.90
Enterprise Value,-120,-544,21243,24690,26790,28541,31223,22875,28470,26781
Enterprise Value Average,-120,-544,22838,20215,26404,30111,29395,26674,27778,27539
Enterprise Value High,-120,-544,25071,26007,28608,35009,32077,34393,31176,31098
Enterprise Value Low,-120,-544,21243,14479,24442,25532,25759,21317,20693,23591
