,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.10,0.12,0.44,0.58,0.51,0.28,0.20,0.23,0.19,0.18
Current Ratio,1.17,1.11,1.41,1.28,1.13,1.00,0.79,0.88,0.91,0.88
Quick Ratio,0.80,0.79,1.12,1.01,0.85,0.67,0.54,0.61,0.58,0.51
CFO/Avg Current Liab,0.84,0.34,0.17,0.22,0.04,0.16,0.22,0.12,0.30,0.21
Common Equity/Total Assets,0,0,0,3.51,-11.76,-10.60,-14.71,-15.48,-9.68,-9.34
Long-Term Debt/Equity (%),1.61,1.30,44.53,40.00,43.32,47.65,54.78,75.71,49.44,39.44
Long-Term Debt/Capital (%),29.92,27.32,93.36,66.33,148.66,161.12,150.27,159.80,125.11,109.48
Long-Term Debt/Total Assets (%),0.90,0.75,18.58,15.82,16.58,18.27,18.14,22.56,17.15,13.75
Total Debt/Equity (%),4.36,3.71,46.57,51.21,59.70,57.07,80.59,99.04,67.18,62.61
Total Debt/Capital (%),81.23,77.69,97.63,84.91,204.88,192.99,221.05,209.03,170.01,173.78
Total Debt/Total Assets (%),2.44,2.12,19.43,20.26,22.85,21.88,26.68,29.51,23.31,21.82
CFO/Total Liabilities,28.75,24.77,7.73,10.29,2.35,8.66,11.53,5.91,15.58,12.34
CFO/CapEx,3.50,1.91,1.09,1.51,0.28,1.00,1.40,0.94,2.35,1.47
Altman's Z-Score,1.87,1.90,1.63,1.65,1.01,1.08,1.08,0.68,0.95,0.94
