,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),0,0,0,225.87,0,0,0,0,0,0
Return on Assets (%),5.96,2.46,3.36,3.93,0.49,3.26,1.96,-0.61,6.14,1.51
Return on Capital (%),193.32,82.42,0,16.72,0,0,14.82,0,46.71,13.98
Return on Invested Capital (%),13.38,6.78,0,6.31,0,0,5.94,0,6.33,6.47
Gross Margin (%),27.44,28.37,28.67,29.16,30.11,30.12,32.58,31.39,33.75,33.36
EBITDA Margin (%),14.56,14.44,14.72,15.63,17.07,12.01,18.50,15.25,17.19,16.28
Operating Margin (%),6.90,6.92,7.15,8.10,6.50,3.66,9.80,5.53,7.84,7.58
Incremental Operating Margin (%),13.73,6.18,3.08,-16.89,10.26,-37.76,-100.41,63.31,85.79,-2.67
Pretax Margin (%),5.00,4.07,2.82,8.14,0.94,0.87,5.33,-1.64,12.91,3.07
Profit Margin (%),3.57,2.99,4.72,6.31,1.19,6.18,3.60,-1.19,12.33,3.05
Net Income to Common Margin (%),3.57,2.99,4.72,6.31,1.19,6.18,3.60,-1.19,12.33,3.05
Effective Tax Rate (%),28.56,26.56,0,22.51,0,0,32.45,0,4.46,0.91
Dvd Payout Ratio (%),0,2.25,1.30,11.80,98.17,28.33,57.96,-191.93,18.24,71.54
Sustainable Growth Rate (%),0,0,0,199.21,0,0,0,0,0,0
