,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,11778,12702,13880,15082,18358,20609,22977,21846,24105,29310
+ Sales & Services Revenue,11778,12702,13880,15082,18358,20609,22977,21846,24105,29310
- Cost of Revenue,2400,2382,2553,2764,3248,3856,4165,4512,4970,5733
+ Cost of Goods & Services,2400,2382,2553,2764,3248,3856,4165,4512,4970,5733
Gross Profit,9378,10320,11327,12318,15110,16753,18812,17334,19135,23577
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,2136,2170,2249,2556,2947,3192,3411,3242,3328,3896
"+ Selling, General & Admin",1739,1735,1755,2054,2391,2579,2755,2475,2524,3035
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,397,435,494,502,556,613,656,767,804,861
Operating Income (Loss),7242,8150,9078,9762,12163,13561,15401,14092,15807,19681
- Non-Operating (Income) Loss,-15,426,83,1750,469,755,517,302,-256,1545
"+ Interest Expense, Net",0,-8,-3,427,563,612,533,516,513,538
+ Interest Expense,0,-8,-3,427,563,612,533,516,513,538
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-15,434,86,1323,-94,143,-16,-214,-769,1007
Pretax Income,7257,7724,8995,8012,11694,12806,14884,13790,16063,18136
- Income Tax Expense (Benefit),2277,2286,2667,2021,4995,2505,2804,2924,3752,3179
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,4980,5438,6328,5991,6699,10301,12080,10866,12311,14957
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,0,0,0
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,0,0,0
Income (Loss) Incl. MI,4980,5438,6328,5991,6699,10301,12080,10866,12311,14957
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",4980,5438,6328,5991,6699,10301,12080,10866,12311,14957
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",4980,5438,6328,5991,6699,10301,12080,10866,12311,14957
Basic Weighted Avg Shares,2604,2508,2446,2386,2305,2239,2189,2139,2131,2088
"Basic EPS, GAAP",1.91,2.17,2.59,2.51,2.91,4.60,5.52,5.08,5.78,7.16
Basic EPS from Cont Ops,1.91,2.17,2.59,2.51,2.91,4.60,5.52,5.08,5.78,7.16
Diluted Weighted Avg Shares,2624,2524,2457,2414,2395,2329,2272,2223,2188,2136
"Diluted EPS, GAAP",1.90,2.15,2.58,2.48,2.80,4.42,5.32,4.89,5.63,7.00
Diluted EPS from Cont Ops,1.90,2.15,2.58,2.48,2.80,4.42,5.32,4.89,5.63,7.00
EBITDA,7639,8585,9572,10264,12719,14174,16057,14859,16611,20542
EBITDA Margin (%),64.86,67.59,68.96,68.05,69.28,68.78,69.88,68.02,68.91,70.09
EBITA,7242,8150,9078,9762,12163,13561,15401,14092,15807,19681
EBIT,7242,8150,9078,9762,12163,13561,15401,14092,15807,19681
Gross Margin (%),79.62,81.25,81.61,81.67,82.31,81.29,81.87,79.35,79.38,80.44
Operating Margin (%),61.49,64.16,65.40,64.73,66.25,65.80,67.03,64.51,65.58,67.15
Profit Margin (%),42.28,42.81,45.59,39.72,36.49,49.98,52.57,49.74,51.07,51.03
Sales per Employee,1239789,1337053,1228319,1334690,1624602,1212294,1178308,1065659,1121163,1106038
Dividend per Share,0.33,0.40,0.48,0.57,0.69,0.86,1.04,1.25,1.31,1.53
Depreciation Expense,397,435,494,502,556,613,656,767,804,861
