,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,425,414,403,392,383,384,387,391,394,387
Diluted Weighted Avg Shares,430,425,416,408,397,389,391,393,398,395
Basic Weighted Avg Shares,421,419,408,398,390,383,386,389,393,392
Revenue per Share,16.91,17.98,18.66,19.72,20.23,25.34,26.47,23.27,26.06,27.91
EBITDA per Share,1.94,2.27,2.52,2.76,2.90,3.16,3.62,3.32,4.40,4.49
Operating Income per Share,1.56,1.88,2.14,2.36,2.50,2.63,2.90,2.57,3.68,3.79
"Basic EPS, GAAP",0.62,1.14,1.11,1.53,1.49,1.61,1.70,0.90,2.42,2.40
Basic EPS from Cont Ops,0.69,1.21,1.18,1.59,1.53,1.66,1.75,0.91,2.48,2.44
"Diluted EPS, GAAP",0.60,1.12,1.09,1.49,1.46,1.59,1.68,0.89,2.39,2.37
Diluted EPS from Cont Ops,0.67,1.19,1.16,1.55,1.50,1.64,1.72,0.90,2.44,2.42
Dividend per Share,0.33,0.38,0.48,0.60,0.72,0.84,0.94,1.02,1.09,1.17
Cash Flow per Share,1.41,1.60,1.65,1.29,2.26,1.47,3.96,4.74,5.28,1.56
Free Cash Flow per Basic Share,1.00,1.24,1.26,0.79,1.86,1.01,3.45,4.31,4.78,1.10
Cash & Equivalents per Share,3.87,4.03,3.74,2.81,2.06,1.76,3.08,6.42,8.29,6.59
Book Value per Share,2.16,2.96,3.67,4.71,5.56,6.36,7.05,6.85,8.10,9.50
Tangible Book Value per Share,-3.05,-3.47,-3.73,-3.86,-3.84,-8.79,-7.54,-7.27,-5.46,-5.50
