,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,28.54,18.27,21.14,15.31,13.57,12.65,13.58,26.02,15.58,13.90
Price/Earnings Average,24.21,16.23,18.94,14.92,15.16,14.17,12.95,21.16,13.48,13.26
Price/Earnings High,28.61,18.45,21.37,16.23,17.30,16.11,14.11,27.95,16.23,16.69
Price/Earnings Low,18.29,13.97,16.30,12.94,12.31,11.86,11.51,12.90,9.51,10.49
Price/Book Value,8.13,7.03,6.42,4.97,3.62,3.21,3.27,3.43,4.66,3.51
Price/Book Value Average,6.89,6.24,5.75,4.85,4.05,3.60,3.12,2.79,4.04,3.34
Price/Book Value High,8.15,7.10,6.49,5.27,4.62,4.09,3.40,3.68,4.86,4.21
Price/Book Value Low,5.21,5.37,4.95,4.20,3.29,3.01,2.77,1.70,2.85,2.65
Price/Tangible Book Value,-5.77,-5.99,-6.32,-6.06,-5.24,-2.33,-3.06,-3.23,-6.92,-6.06
Price/Tangible Book Value Average,-4.89,-5.33,-5.66,-5.91,-5.86,-2.60,-2.92,-2.63,-5.99,-5.78
Price/Tangible Book Value High,-5.78,-6.05,-6.38,-6.42,-6.69,-2.96,-3.18,-3.47,-7.21,-7.27
Price/Tangible Book Value Low,-3.70,-4.58,-4.87,-5.12,-4.76,-2.18,-2.59,-1.60,-4.22,-4.57
Price/Sales,1.04,1.16,1.26,1.19,1.00,0.81,0.87,1.01,1.45,1.19
Price/Sales Average,0.88,1.03,1.13,1.16,1.11,0.90,0.83,0.82,1.25,1.14
Price/Sales High,1.04,1.17,1.28,1.26,1.27,1.03,0.91,1.08,1.51,1.43
Price/Sales Low,0.67,0.88,0.97,1.00,0.90,0.76,0.74,0.50,0.88,0.90
Price/Cash Flow,12.48,13.02,14.26,18.14,8.91,13.86,5.83,4.95,7.15,21.42
Price/Cash Flow Average,10.58,11.57,12.77,17.69,9.95,15.52,5.56,4.02,6.19,20.42
Price/Cash Flow High,12.51,13.15,14.41,19.24,11.36,17.64,6.05,5.31,7.45,25.71
Price/Cash Flow Low,8.00,9.96,11.00,15.34,8.09,12.99,4.94,2.45,4.36,16.17
Price/Free Cash Flow,9.86,10.81,11.72,13.38,7.72,10.71,5.23,4.58,6.63,16.72
Price/Free Cash Flow Average,8.36,9.61,10.50,13.04,8.62,11.99,4.98,3.72,5.73,15.95
Price/Free Cash Flow High,9.88,10.92,11.85,14.18,9.84,13.63,5.43,4.92,6.90,20.07
Price/Free Cash Flow Low,6.32,8.27,9.04,11.31,7.01,10.04,4.43,2.27,4.04,12.62
EV/Sales,1.09,1.19,1.32,1.28,1.09,1.14,1.27,1.32,1.61,1.37
EV/Sales Average,0.93,1.06,1.19,1.25,1.21,1.24,1.23,1.13,1.42,1.31
EV/Sales High,1.09,1.20,1.33,1.35,1.36,1.36,1.30,1.40,1.67,1.60
EV/Sales Low,0.71,0.92,1.03,1.10,1.00,1.09,1.14,0.81,1.04,1.08
EV/EBITDA,9.51,9.42,9.75,9.15,7.60,9.16,9.28,9.27,9.53,8.51
EV/EBITDA Average,8.13,8.42,8.80,8.94,8.40,9.94,8.98,7.94,8.38,8.17
EV/EBITDA High,9.54,9.51,9.86,9.66,9.48,10.93,9.53,9.79,9.89,9.98
EV/EBITDA Low,6.24,7.30,7.65,7.86,6.97,8.76,8.31,5.69,6.18,6.71
EV/EBIT,11.78,11.36,11.51,10.71,8.83,11.01,11.59,11.95,11.40,10.08
EV/EBIT Average,10.07,10.16,10.38,10.47,9.76,11.94,11.22,10.25,10.02,9.68
EV/EBIT High,11.82,11.48,11.63,11.31,11.01,13.13,11.90,12.63,11.84,11.82
EV/EBIT Low,7.73,8.81,9.03,9.21,8.09,10.52,10.37,7.34,7.39,7.95
Last Price,17.57,20.79,23.55,23.41,20.16,20.43,23.08,23.46,37.77,33.31
High Price,17.61,21.00,23.80,24.82,25.71,26.01,23.98,25.20,39.35,39.98
Low Price,11.26,15.90,18.16,19.79,18.30,19.15,19.56,11.63,23.05,25.14
Enterprise Value,7764,8961,10036,10049,8594,11105,12977,11979,16500,14957
Enterprise Value Average,6635,8009,9053,9821,9499,12043,12562,10268,14496,14358
Enterprise Value High,7786,9054,10144,10605,10721,13246,13326,12659,17123,17535
Enterprise Value Low,5090,6944,7870,8635,7881,10614,11615,7355,10696,11799
