,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.20,0.22,0.20,0.14,0.10,0.08,0.13,0.26,0.30,0.25
Current Ratio,0.99,1.05,1.01,0.97,0.97,1.01,0.93,0.98,1.03,1.03
Quick Ratio,0.95,1.00,0.98,0.91,0.93,0.95,0.88,0.94,0.99,0.99
CFO/Avg Current Liab,0.07,0.09,0.09,0.07,0.11,0.07,0.17,0.19,0.20,0.06
Common Equity/Total Assets,7.11,9.61,11.74,14.77,16.80,15.61,15.37,14.83,16.04,19.48
Long-Term Debt/Equity (%),45.19,67.40,71.45,55.45,51.67,140.74,140.50,143.46,124.41,113.53
Long-Term Debt/Capital (%),39.44,49.96,45.64,33.47,33.91,57.37,52.74,54.50,55.56,51.22
Long-Term Debt/Total Assets (%),8.75,12.74,12.80,10.26,10.13,23.43,23.67,24.15,22.53,22.56
Total Debt/Equity (%),66.50,71.94,78.20,73.19,55.17,143.58,167.98,170.42,133.12,121.03
Total Debt/Capital (%),58.03,53.32,49.94,44.17,36.20,58.53,63.06,64.75,59.45,54.60
Total Debt/Total Assets (%),12.88,13.59,14.00,13.54,10.81,23.90,28.30,28.69,24.10,24.05
CFO/Total Liabilities,5.70,6.48,6.52,5.05,8.64,4.34,10.36,12.31,12.73,4.03
CFO/CapEx,3.43,4.50,4.18,2.56,5.66,3.19,7.70,11.03,10.63,3.42
Altman's Z-Score,1.57,1.87,1.98,2.06,2.03,2.07,1.79,1.67,1.95,2.15
