,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,7458,8603,9495,9167,7725,7837,8932,9171,14893,12874
- Cash & Cash Equivalents,1637,1661,1503,1098,791,673,1192,2509,3270,2545
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,285,292,288,292,287,208,214,142,79,96
+ Total Debt,1663,1733,1762,1690,1373,3734,5023,5176,4799,4532
Enterprise Value,7764,8961,10036,10049,8594,11105,12977,11979,16500,14957
Total Capital,2865,3250,3529,3826,3792,6380,7966,7994,8071,8299
Total Debt/Capital (%),58.03,53.32,49.94,44.17,36.20,58.53,63.06,64.75,59.45,54.60
Total Debt / EV,0.21,0.19,0.18,0.17,0.16,0.34,0.39,0.43,0.29,0.30
EV/Sales,1.09,1.19,1.32,1.28,1.09,1.14,1.27,1.32,1.61,1.37
EV/EBITDA,9.51,9.42,9.75,9.15,7.60,9.16,9.28,9.27,9.53,8.51
EV/EBIT,11.78,11.36,11.51,10.71,8.83,11.01,11.59,11.95,11.40,10.08
EV/Cash Flow to Firm,11.62,12.29,13.79,17.26,9.11,16.85,7.72,5.89,7.46,20.22
EV/Free Cash Flow to Firm,9.23,10.21,11.29,12.83,7.82,13.28,6.90,5.44,6.85,16.30
Diluted Market Cap,7548,8844,9790,9551,8010,7947,9029,9224,15048,13161
Diluted Enterprise Value,7858,9209,10337,10436,8878,11215,13074,12033,16655,15243
EV per Share,18.29,21.65,24.89,25.66,22.43,28.95,33.53,30.65,41.85,38.70
TTM Sales,7122,7537,7614,7847,7882,9714,10221,9061,10241,10928
TTM EBITDA,816,952,1029,1098,1131,1212,1398,1293,1731,1758
TTM Operating Income,659,789,872,938,974,1009,1120,1002,1447,1484
TTM Cash Flow to Firm,668,729,728,582,943,659,1682,2035,2213,740
TTM Free Cash Flow to Firm,841,878,889,783,1099,836,1881,2203,2408,918
