,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,180557,144290,324552,357688,566023,725708,919751,1652783,1716801,860328
- Cash & Cash Equivalents,8658,14557,15890,19334,20522,31750,36092,42122,36220,53888
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,3191,8265,8235,7694,24743,23495,63205,84389,116395,140118
Enterprise Value,171301,135139,312979,339401,559780,707953,927935,1652776,1737147,930420
Total Capital,5386,10219,10785,12615,33384,43125,94430,136945,202315,223419
Total Debt/Capital (%),59.25,80.88,76.36,60.99,74.12,54.48,66.93,61.62,57.53,62.72
Total Debt / EV,0.02,0.06,0.03,0.02,0.04,0.03,0.07,0.05,0.07,0.15
EV/Sales,2.30,1.52,2.92,2.50,3.15,3.04,3.31,4.28,3.70,1.81
EV/EBITDA,42.85,27.44,36.76,27.59,35.92,25.50,25.54,34.33,29.36,17.18
EV/EBIT,229.93,759.21,140.16,81.08,136.33,57.00,63.82,72.18,69.82,75.97
EV/Cash Flow to Firm,30.75,18.34,25.86,20.26,29.29,22.13,23.29,24.48,36.26,19.45
EV/Free Cash Flow to Firm,19.00,11.02,18.75,14.45,18.02,15.59,16.36,15.35,15.94,8.35
Diluted Market Cap,182917,143359,328686,362937,576549,739010,930833,1675783,1736364,855876
Diluted Enterprise Value,177450,137067,321031,351297,580770,730755,957946,1718050,1816539,942106
EV per Share,18.66,14.53,33.22,35.58,57.83,72.09,93.17,164.29,170.64,90.84
TTM Sales,74452,88988,107006,135987,177866,232887,280522,386064,469822,513983
TTM EBITDA,3998,4924,8514,12302,15584,27762,36330,48150,59175,54169
TTM Operating Income,745,178,2233,4186,4106,12421,14541,22899,24879,12248
TTM Cash Flow to Firm,5571,7368,12101,16750,19111,31989,39842,67516,47909,47836
TTM Free Cash Flow to Firm,9015,12261,16690,23487,31066,45416,56703,107656,108962,111481
