,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),13.31,-11.62,26.47,63.47,44.73,71.26,45.57,50.92,48.19,-3.22
Return on Assets (%),0.75,-0.51,0.99,3.19,2.83,6.85,5.97,7.81,9.00,-0.62
Return on Capital (%),7.12,0,7.40,22.89,16.13,29.64,18.78,19.69,20.60,0
Return on Invested Capital (%),4.24,0,4.37,11.02,8.31,18.71,12.63,13.40,10.11,0
Gross Margin (%),6.88,6.96,8.79,10.31,10.16,13.25,13.84,13.34,14.11,13.16
EBITDA Margin (%),5.37,5.53,7.96,9.05,8.76,11.92,12.95,12.47,12.60,10.54
Operating Margin (%),1.00,0.20,2.09,3.08,2.31,5.33,5.18,5.93,5.30,2.38
Incremental Operating Margin (%),0.52,-3.90,11.41,6.74,-0.19,15.11,4.45,7.92,2.36,-28.60
Pretax Margin (%),0.68,-0.12,1.47,2.86,2.14,4.84,4.98,6.26,8.12,-1.15
Profit Margin (%),0.37,-0.27,0.56,1.74,1.71,4.33,4.13,5.53,7.10,-0.53
Net Income to Common Margin (%),0.37,-0.27,0.56,1.74,1.71,4.33,4.13,5.53,7.10,-0.53
Effective Tax Rate (%),31.82,0,60.59,36.61,20.20,10.63,16.99,11.84,12.56,0
Dvd Payout Ratio (%),0,0,0,0,0,0,0,0,0,0
Sustainable Growth Rate (%),13.31,-11.62,26.47,63.47,44.73,71.26,45.57,50.92,48.19,-3.22
