,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,18.31,17.15,17.78,18.42,16.54,15.61,14.96,17.02,16.36,13.66
Days Sales Outstanding,19.93,21.29,20.53,19.81,22.06,23.38,24.39,21.44,22.31,26.72
Inventory Turnover,10.32,10.54,10.53,11.24,11.62,12.16,12.83,15.11,14.30,13.31
Days Inventory Outstanding,35.38,34.63,34.67,32.48,31.41,30.01,28.44,24.16,25.52,27.41
Accounts Payable Turnover,4.97,5.30,5.40,5.39,5.49,5.58,5.74,5.64,5.45,5.66
Accounts Payable Turnover Days,73.43,68.90,67.57,67.71,66.53,65.41,63.59,64.67,66.92,64.46
Cash Conversion Cycle,-18.12,-12.98,-12.37,-15.43,-13.05,-12.01,-10.75,-19.07,-19.09,-10.32
Inventory to Cash Days,-15.45,-13.34,-14.15,-12.66,-9.35,-6.63,-4.05,-2.72,-3.22,-0.69
Inventories,7411,8299,10243,11461,16047,17174,20497,23795,32640,34405
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,7411,8299,10243,11461,16047,17174,20497,23795,32640,0
Other Inventory,0,0,0,0,0,0,0,0,0,34405
