,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,3191,8265,8235,7694,24743,23495,63205,84389,116395,140118
ST Debt,0,0,0,0,0,0,0,0,0,0
LT Debt,3191,8265,8235,7694,24743,23495,63205,84389,116395,140118
Total Debt/EBITDA,0.80,1.68,0.97,0.63,1.59,0.85,1.74,1.75,1.97,2.59
Net Debt/EBITDA,-1.37,-1.28,-0.90,-0.95,0.27,-0.30,-0.35,-0.21,0.21,0.24
Total Debt/EBIT,4.28,46.43,3.69,1.84,6.03,1.89,4.35,3.69,4.68,11.44
Net Debt/EBIT,-7.34,-35.35,-3.43,-2.78,1.03,-0.66,-0.87,-0.45,0.50,1.08
EBITDA to Interest Expense,28.35,23.45,18.55,25.42,18.38,19.59,22.71,29.23,32.71,22.89
EBITDA-CapEx/Interest Expense,3.93,0.15,8.55,11.50,4.28,10.12,12.17,4.86,-1.04,-4.00
EBIT to Interest Expense,5.28,0.85,4.86,8.65,4.84,8.77,9.09,13.90,13.75,5.17
Interest Expense,141,210,459,484,848,1417,1600,1647,1809,2367
Common Equity/Total Assets,5.47,3.58,3.90,5.90,6.58,12.07,13.86,16.36,20.43,18.00
Long-Term Debt/Equity (%),32.74,76.95,61.53,39.90,89.30,53.95,101.84,90.35,84.19,95.94
Long-Term Debt/Capital (%),59.25,80.88,76.36,60.99,74.12,54.48,66.93,61.62,57.53,62.72
Long-Term Debt/Total Assets (%),7.95,15.16,12.58,9.23,18.84,14.45,28.06,26.27,27.68,30.28
Total Debt/Equity (%),32.74,76.95,61.53,39.90,89.30,53.95,101.84,90.35,84.19,95.94
Total Debt/Capital (%),59.25,80.88,76.36,60.99,74.12,54.48,66.93,61.62,57.53,62.72
Total Debt/Total Assets (%),7.95,15.16,12.58,9.23,18.84,14.45,28.06,26.27,27.68,30.28
Net Debt to Equity,-56.09,-58.58,-57.20,-60.36,15.23,-18.96,-20.43,-11.03,9.06,9.08
Net Debt/Capital (%),167.08,145.04,149.95,173.24,32.82,-72.57,-21.73,-10.87,7.54,7.82
EBITDA,3998,4924,8514,12302,15584,27762,36330,48150,59175,54169
EBITDA-CapEx,554,31,3925,5565,3629,14335,19469,8010,-1878,-9476
Operating Income (Loss),745,178,2233,4186,4106,12421,14541,22899,24879,12248
