,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,28178,36655,45883,51893,86880,121472,149298,228497,326558,150972
- Cash & Cash Equivalents,835,1117,877,1011,2306,1643,2650,4478,3844,4236
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,0,0,0,0,0,0,0,0,0,0
+ Total Debt,1514,1514,1907,1902,1881,4125,4138,4708,4673,4633
Enterprise Value,26518,34429,43802,49034,82941,122368,149260,227213,325433,149509
Total Capital,8443,8424,9161,10017,11455,15940,18967,24319,28578,32952
Total Debt/Capital (%),17.93,17.98,20.82,18.99,16.42,25.88,21.82,19.36,16.35,14.06
Total Debt / EV,0.06,0.04,0.04,0.04,0.02,0.03,0.03,0.02,0.01,0.03
EV/Sales,6.54,8.30,9.13,8.38,11.36,13.55,13.36,17.66,20.62,8.49
EV/EBITDA,34.42,47.38,35.21,26.89,33.26,38.40,38.34,45.50,49.38,21.50
EV/EBIT,59.03,83.35,48.42,32.86,38.26,43.08,45.67,53.63,56.09,24.52
EV/Cash Flow to Firm,21.98,25.85,28.90,21.72,27.91,29.76,32.69,38.69,44.47,18.86
EV/Free Cash Flow to Firm,19.01,23.26,25.76,19.93,26.33,27.95,30.46,36.11,42.55,17.87
Diluted Market Cap,29155,37465,46745,52926,88624,124008,152156,231360,330683,153913
Diluted Enterprise Value,29835,37862,47776,53817,88199,126490,153644,231590,331512,154310
EV per Share,53.44,69.21,87.99,99.17,168.83,250.93,309.45,474.35,685.12,323.61
TTM Sales,4055,4147,4796,5854,7302,9030,11171,12868,15785,17606
TTM EBITDA,770,727,1244,1824,2494,3187,3893,4994,6590,6954
TTM Operating Income,449,413,905,1492,2168,2840,3268,4237,5802,6098
TTM Cash Flow to Firm,1207,1332,1516,2257,2972,4112,4566,5873,7319,7927
TTM Free Cash Flow to Firm,1395,1480,1701,2461,3150,4379,4900,6292,7649,8369
