,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,2.08,1.49,1.80,1.69,1.65,0.75,0.51,1.09,0.84,0.75
Current Ratio,2.65,1.83,2.18,2.08,2.05,1.13,0.79,1.48,1.25,1.11
Quick Ratio,2.47,1.73,2.11,1.99,2.00,1.06,0.70,1.34,1.11,1.00
CFO/Avg Current Liab,0.82,0.64,0.62,0.88,0.92,1.03,0.71,0.84,1.16,1.04
Common Equity/Total Assets,66.75,64.06,61.86,63.86,65.87,62.95,71.42,80.76,87.75,104.25
Long-Term Debt/Equity (%),22.30,13.48,27.24,25.62,22.24,44.06,9.39,34.80,30.93,28.80
Long-Term Debt/Capital (%),17.76,10.82,20.82,18.99,16.42,25.88,5.21,18.98,16.01,12.28
Long-Term Debt/Total Assets (%),14.44,8.45,16.26,14.97,12.94,21.98,4.76,19.01,16.80,14.89
Total Debt/Equity (%),22.51,22.40,27.24,25.62,22.24,44.06,39.30,35.49,31.58,32.97
Total Debt/Capital (%),17.93,17.98,20.82,18.99,16.42,25.88,21.82,19.36,16.35,14.06
Total Debt/Total Assets (%),14.59,14.04,16.26,14.97,12.94,21.98,19.93,19.39,17.15,17.06
CFO/Total Liabilities,31.50,31.99,31.10,41.64,47.94,42.84,43.21,51.97,58.04,59.77
CFO/CapEx,6.11,8.68,7.95,10.79,16.35,15.11,13.24,13.67,21.89,17.73
Altman's Z-Score,8.28,8.63,9.43,9.64,12.46,13.57,13.63,17.16,21.29,12.97
