,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Debt,1514,1514,1907,1902,1881,4125,4138,4708,4673,4633
ST Debt,15,603,0,0,0,0,3149,92,97,587
LT Debt,1499,911,1907,1902,1881,4125,989,4616,4576,4046
Total Debt/EBITDA,1.97,2.08,1.53,1.04,0.75,1.29,1.06,0.94,0.71,0.67
Net Debt/EBITDA,0.88,0.55,0.83,0.49,-0.17,0.78,0.38,-0.07,0.04,-0.02
Total Debt/EBIT,3.37,3.67,2.11,1.27,0.87,1.45,1.27,1.11,0.81,0.76
Net Debt/EBIT,1.51,0.96,1.14,0.60,-0.20,0.87,0.46,-0.09,0.05,-0.02
EBITDA to Interest Expense,11.41,12.17,19.38,25.89,33.52,35.71,24.76,43.05,58.32,62.09
EBITDA-CapEx/Interest Expense,8.62,9.68,16.50,23.00,31.13,32.72,22.64,39.44,55.40,58.14
EBIT to Interest Expense,6.65,6.92,14.09,21.18,29.14,31.83,20.79,36.53,51.35,54.45
Interest Expense,68,60,64,70,74,89,157,116,113,112
Common Equity/Total Assets,66.75,64.06,61.86,63.86,65.87,62.95,71.42,80.76,87.75,104.25
Long-Term Debt/Equity (%),22.30,13.48,27.24,25.62,22.24,44.06,9.39,34.80,30.93,28.80
Long-Term Debt/Capital (%),17.76,10.82,20.82,18.99,16.42,25.88,5.21,18.98,16.01,12.28
Long-Term Debt/Total Assets (%),14.44,8.45,16.26,14.97,12.94,21.98,4.76,19.01,16.80,14.89
Total Debt/Equity (%),22.51,22.40,27.24,25.62,22.24,44.06,39.30,35.49,31.58,32.97
Total Debt/Capital (%),17.93,17.98,20.82,18.99,16.42,25.88,21.82,19.36,16.35,14.06
Total Debt/Total Assets (%),14.59,14.04,16.26,14.97,12.94,21.98,19.93,19.39,17.15,17.06
Net Debt to Equity,10.10,5.87,14.72,12.00,-5.02,26.51,14.13,-2.72,1.89,-0.76
Net Debt/Capital (%),8.93,5.43,12.44,9.89,-4.64,17.36,9.12,-1.82,1.13,-0.37
EBITDA,770,727,1244,1824,2494,3187,3893,4994,6590,6954
EBITDA-CapEx,582,578,1059,1620,2316,2920,3559,4575,6260,6512
Operating Income (Loss),449,413,905,1492,2168,2840,3268,4237,5802,6098
