,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,98.17,144.68,73.02,44.75,51.54,47.17,51.00,43.62,68.01,32.29
Price/Earnings Average,77.95,129.83,62.76,41.08,40.23,43.62,44.90,36.66,54.44,41.46
Price/Earnings High,100.26,146.66,73.34,47.37,54.28,52.57,51.59,49.09,69.20,67.08
Price/Earnings Low,59.77,105.90,54.65,30.39,28.56,31.37,33.77,23.33,41.62,27.15
Price/Book Value,4.07,5.30,6.33,6.40,9.07,10.28,10.07,11.65,13.66,5.33
Price/Book Value Average,3.23,4.76,5.44,5.87,7.08,9.51,8.86,9.79,10.94,6.84
Price/Book Value High,4.15,5.38,6.35,6.77,9.56,11.46,10.18,13.11,13.90,11.07
Price/Book Value Low,2.48,3.88,4.73,4.34,5.03,6.84,6.67,6.23,8.36,4.48
Price/Tangible Book Value,20.91,23.36,40.80,32.35,38.57,-36.94,-79.35,196.47,1275.62,-816.07
Price/Tangible Book Value Average,16.60,20.96,35.06,29.70,30.11,-34.17,-69.86,165.10,1021.14,-1047.78
Price/Tangible Book Value High,21.36,23.68,40.97,34.25,40.62,-41.17,-80.26,221.12,1297.97,-1695.12
Price/Tangible Book Value Low,12.73,17.10,30.53,21.97,21.37,-24.57,-52.54,105.08,780.74,-686.08
Price/Sales,7.02,8.85,9.59,8.93,11.96,13.53,13.47,17.83,20.77,8.72
Price/Sales Average,5.57,7.94,8.24,8.20,9.33,12.52,11.86,14.98,16.63,11.20
Price/Sales High,7.17,8.97,9.63,9.46,12.59,15.08,13.63,20.07,21.14,18.12
Price/Sales Low,4.27,6.47,7.17,6.07,6.63,9.00,8.92,9.54,12.72,7.33
Price/Cash Flow,24.72,28.49,31.28,23.78,29.97,30.33,34.04,40.06,45.40,19.60
Price/Cash Flow Average,19.63,25.57,26.89,21.83,23.40,28.05,29.97,33.67,36.34,25.16
Price/Cash Flow High,25.25,28.88,31.42,25.17,31.57,33.80,34.44,45.09,46.20,40.70
Price/Cash Flow Low,15.05,20.85,23.41,16.15,16.61,20.17,22.54,21.43,27.79,16.47
Price/Free Cash Flow,21.76,26.09,28.25,22.02,28.67,28.87,32.00,37.64,43.78,18.59
Price/Free Cash Flow Average,17.28,23.41,24.29,20.22,22.38,26.70,28.17,31.63,35.05,23.87
Price/Free Cash Flow High,22.22,26.45,28.38,23.31,30.20,32.17,32.37,42.37,44.55,38.61
Price/Free Cash Flow Low,13.25,19.10,21.15,14.95,15.89,19.20,21.19,20.13,26.80,15.63
EV/Sales,6.54,8.30,9.13,8.38,11.36,13.55,13.36,17.66,20.62,8.49
EV/Sales Average,5.68,8.03,8.44,8.29,9.23,12.72,11.90,14.94,16.61,11.03
EV/Sales High,7.26,9.06,9.82,9.53,12.47,15.27,13.65,20.00,21.10,17.83
EV/Sales Low,4.40,6.57,7.38,6.17,6.54,9.22,8.98,9.51,12.71,7.23
EV/EBITDA,34.42,47.38,35.21,26.89,33.26,38.40,38.34,45.50,49.38,21.50
EV/EBITDA Average,29.92,45.81,32.53,26.61,27.02,36.03,34.15,38.49,39.79,27.93
EV/EBITDA High,38.23,51.68,37.87,30.61,36.52,43.26,39.18,51.54,50.55,45.15
EV/EBITDA Low,23.15,37.47,28.43,19.81,19.13,26.13,25.78,24.52,30.46,18.31
EV/EBIT,59.03,83.35,48.42,32.86,38.26,43.08,45.67,53.63,56.09,24.52
EV/EBIT Average,51.32,80.60,44.73,32.53,31.09,40.43,40.68,45.37,45.20,31.85
EV/EBIT High,65.57,90.91,52.08,37.41,42.01,48.54,46.67,60.75,57.41,51.49
EV/EBIT Low,39.70,65.91,39.10,24.21,22.01,29.32,30.70,28.90,34.59,20.88
Last Price,56.78,73.68,92.17,104.95,176.85,249.09,309.53,477.03,687.49,326.78
High Price,57.99,74.69,92.57,111.09,186.27,277.61,313.11,536.88,699.54,678.78
Low Price,34.57,53.93,68.98,71.27,98.00,165.68,204.95,255.13,420.78,274.73
Enterprise Value,26518,34429,43802,49034,82941,122368,149260,227213,325433,149509
Enterprise Value Average,23053,33291,40468,48534,67400,114835,132939,192239,262241,194237
Enterprise Value High,29458,37554,47113,55820,91083,137862,152513,257396,333110,313993
Enterprise Value Low,17835,27226,35370,36131,47719,83278,100343,122437,200699,127322
