,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,24661,18614,18377,18300,16974,18955,20740,20523,22390,22362
+ Sales & Services Revenue,24661,18614,18377,18300,16974,18955,20740,20523,22390,22362
- Cost of Revenue,0,0,0,0,0,0,0,0,0,0
+ Cost of Goods & Services,0,0,0,0,0,0,0,0,0,0
Gross Profit,0,0,0,0,0,0,0,0,0,0
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,0,0,0,0,0,0,0,0,0,0
"+ Selling, General & Admin",0,0,0,0,0,0,0,0,0,0
+ Research & Development,0,0,0,0,0,0,0,0,0,0
+ Other Operating Expense,0,0,0,0,0,0,0,0,0,0
Operating Income (Loss),0,0,0,0,0,0,0,0,0,0
- Non-Operating (Income) Loss,-63,-1699,-1978,-804,-723,-1753,-2560,-2120,-2896,-2258
"+ Interest Expense, Net",397,376,357,339,316,298,259,236,234,213
+ Interest Expense,397,376,357,339,316,298,259,236,234,213
- Interest Income,0,0,0,0,0,0,0,0,0,0
+ Other Non-Op (Income) Loss,-460,-2075,-2335,-1143,-1039,-2051,-2819,-2356,-3130,-2471
Pretax Income,63,1699,1978,804,723,1753,2560,2120,2896,2258
- Income Tax Expense (Benefit),-247,350,305,-92,985,268,475,383,531,443
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,310,1349,1673,896,-262,1485,2085,1737,2365,1815
- Net Extraordinary Losses (Gains),134,551,-9,0,2869,-322,0,0,0,0
+ Discontinued Operations,-134,-551,9,283,-2869,322,0,0,0,0
+ Extraord. & Accounting Changes,268,1102,-18,-283,5738,-644,0,0,0,0
Income (Loss) Incl. MI,176,798,1682,896,-3131,1807,2085,1737,2365,1815
- Minority Interest,0,0,0,0,0,0,0,0,0,0
"Net Income, GAAP",176,798,1682,896,-3131,1807,2085,1737,2365,1815
- Preferred Dividends,10,0,0,0,0,6,21,21,21,21
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",166,798,1682,896,-3131,1801,2064,1716,2344,1794
Basic Weighted Avg Shares,448,442,416,388,364,358,361,358,349,325
"Basic EPS, GAAP",0.37,1.81,4.05,2.31,-8.61,5.03,5.72,4.79,6.71,5.52
Basic EPS from Cont Ops,0.69,3.05,4.03,2.31,-0.72,4.14,5.78,4.85,6.77,5.59
Diluted Weighted Avg Shares,491,460,425,395,371,364,365,361,354,330
"Diluted EPS, GAAP",0.34,1.73,3.96,2.27,-8.45,4.95,5.66,4.76,6.62,5.44
Diluted EPS from Cont Ops,0.63,2.93,3.93,2.27,-0.71,4.08,5.71,4.82,6.68,5.51
EBITDA,189,276,373,398,399,467,451,562,680,625
EBITDA Margin (%),0.77,1.48,2.03,2.17,2.35,2.46,2.17,2.74,3.04,2.79
EBITA,0,0,0,0,385,399,385,490,609,554
EBIT,0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Profit Margin (%),0.71,4.29,9.15,4.90,-18.45,9.53,10.05,8.46,10.56,8.12
Sales per Employee,1311755,1063657,1056149,1082840,1035000,1024595,1063590,1109351,1237017,1189468
Dividend per Share,0.50,0.64,0.76,0.86,0.94,1.06,1.26,1.33,1.45,1.62
Depreciation Expense,189,276,373,398,14,68,66,72,71,71
