,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Total Current Assets,5604,6221,5381,4888,6258,5688,7169,7883,9822,9630
"+ Cash, Cash Equivalents & STI",1145,438,688,349,318,270,484,1420,2507,1031
+ Cash & Cash Equivalents,1145,438,688,349,318,270,484,1420,2507,1031
+ ST Investments,0,0,0,0,0,0,0,0,0,0
+ Accounts & Notes Receiv,1497,1684,1620,1542,1675,1723,2173,1952,2400,2577
"+ Accounts Receivable, Net",1497,1684,1620,1542,1675,1723,2173,1952,2400,2577
"+ Notes Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Loans Receivable, Net",0,0,0,0,0,0,0,0,0,0
"+ Other Receivable, Net",0,0,0,0,0,0,0,0,0,0
+ Inventories,2817,3274,2878,2732,3239,3513,4108,4144,4382,5514
+ Raw Materials,1394,1480,1247,1202,1292,1532,1746,1921,1956,2326
+ Work In Process,0,0,0,0,0,0,0,0,0,0
+ Finished Goods,1423,1794,1631,1530,1947,1981,2362,2223,2426,3188
+ Inventory Adjustments,0,0,0,0,0,0,0,0,0,0
+ Other Inventory,0,0,0,0,0,0,0,0,0,0
+ Other ST Assets,145,825,195,265,1026,182,404,367,533,508
+ Prepaid Expenses,0,0,0,0,0,0,0,0,0,0
+ ST Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ ST Assets Held-for-Sale,0,0,0,0,0,0,0,0,0,0
+ ST Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ Misc ST Assets,0,0,0,0,0,0,0,0,0,0
Total Noncurrent Assets,6573,17735,17623,17485,21808,23421,25928,26858,26487,27191
"+ Property, Plant & Equip, Net",4053,5130,5176,5170,5568,6169,7282,7596,7837,8685
"+ Property, Plant & Equip",9202,10381,10816,11167,11942,13035,14650,15581,16516,17893
- Accumulated Depreciation,5149,5251,5640,5997,6374,6866,7368,7985,8679,9208
+ LT Investments & Receivables,0,0,0,0,0,0,0,0,0,0
+ LT Investments,0,0,0,0,0,0,0,0,0,0
+ LT Receivables,0,0,0,0,0,0,0,0,0,0
+ Other LT Assets,2520,12605,12447,12315,16240,17252,18646,19262,18650,18506
+ Total Intangible Assets,2040,11982,11835,11753,15567,16498,17881,17673,17068,16765
+ Goodwill,1902,6706,6667,6669,9324,9739,10844,10899,10549,10513
+ Other Intangible Assets,138,5276,5168,5084,6243,6759,7037,6774,6519,6252
+ LT Deferred Tax Assets,0,0,0,0,0,0,0,0,0,0
+ LT Derivative & Hedging Assets,0,0,0,0,0,0,0,0,0,0
+ Misc LT Assets,480,623,612,562,673,754,765,1589,1582,1741
Total Assets,12177,23956,23004,22373,28066,29109,33097,34741,36309,36821
+ Payables & Accruals,1778,2296,2332,2286,1698,1694,1926,1876,2225,2483
+ Accounts Payable,1359,1806,1662,1511,1698,1694,1926,1876,2225,2483
+ Accrued Taxes,0,0,0,0,0,0,0,152,729,277
+ Interest & Dividends Payable,0,0,0,0,0,0,0,0,0,0
+ Other Payables & Accruals,419,490,670,775,0,0,0,-152,-729,-277
+ ST Debt,513,643,715,79,906,1911,2102,548,1067,459
+ ST Borrowings,513,643,715,79,906,1911,2102,548,1067,459
+ ST Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other ST Liabilities,719,858,488,397,1428,1426,1485,1810,3033,2371
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Misc ST Liabilities,719,858,488,397,1428,1426,1485,1810,3033,2371
Total Current Liabilities,3010,3797,3535,2762,4032,5031,5513,4234,6325,5313
+ LT Debt,1895,7535,6010,6200,9297,7962,9830,10791,8281,7862
+ LT Borrowings,1895,7535,6010,6200,9297,7962,9830,10791,8281,7862
+ LT Finance Leases,0,0,0,0,0,0,0,0,0,0
+ Other LT Liabilities,1039,3720,3753,3787,4178,3305,3528,4119,3849,3835
+ Accrued Liabilities,479,2450,2449,2545,2979,2107,2356,2391,2195,2458
+ Pension Liabilities,0,0,0,0,0,0,0,0,0,0
+ Deferred Revenue,0,0,0,0,0,0,0,0,0,0
+ Deferred Tax Liabilities,0,0,0,0,0,0,0,0,0,0
+ Derivatives & Hedging,0,0,0,0,0,0,0,0,0,0
+ Misc LT Liabilities,560,1270,1304,1242,1199,1198,1172,1728,1654,1377
Total Noncurrent Liabilities,2934,11255,9763,9987,13475,11267,13358,14910,12130,11697
Total Liabilities,5944,15052,13298,12749,17507,16298,18871,19144,18455,17010
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Share Capital & APIC,2331,4299,4349,4398,4423,4432,4423,4478,4531,4598
+ Common Stock,39,42,42,43,45,45,45,45,45,45
+ Additional Paid in Capital,2292,4257,4307,4355,4378,4387,4378,4433,4486,4553
- Treasury Stock,1021,1010,1381,3093,3674,3943,4011,4145,4138,4683
+ Retained Earnings,4999,5748,6813,8348,9776,12329,13787,15311,17502,20084
