,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Sales/Revenue/Turnover,1962,2057,2242,2423,2725,3121,3361,3685,4204,5082
+ Sales & Services Revenue,1962,2057,2242,2423,2725,3121,3361,3685,4204,5082
- Cost of Revenue,454,457,519,543,654,736,753,795,862,1064
+ Cost of Goods & Services,454,457,519,543,654,736,753,795,862,1064
Gross Profit,1509,1601,1723,1880,2071,2385,2608,2891,3342,4018
+ Other Operating Income,0,0,0,0,0,0,0,0,0,0
- Operating Expenses,1262,1352,1442,1553,1687,2012,2040,2234,2574,2844
"+ Selling, General & Admin",570,608,640,668,746,886,862,917,1035,1134
+ Research & Development,669,719,776,857,909,1085,1137,1279,1505,1680
+ Other Operating Expense,23,25,26,28,32,42,41,39,34,30
Operating Income (Loss),246,249,282,327,384,373,567,656,768,1174
- Non-Operating (Income) Loss,-29,-23,0,-3,1,10,22,18,-37,59
"+ Interest Expense, Net",0,1,0,0,0,10,5,2,1,-7
+ Interest Expense,2,2,3,4,7,16,12,5,3,2
- Interest Income,2,1,3,4,7,5,7,4,2,9
+ Other Non-Op (Income) Loss,-29,-24,0,-3,1,-1,17,16,-38,65
Pretax Income,276,272,282,330,383,364,546,638,806,1116
- Income Tax Expense (Benefit),28,13,56,63,247,-69,13,-25,49,137
- (Income) Loss from Affiliates,0,0,0,0,0,0,0,0,0,0
Income (Loss) from Cont Ops,248,259,226,267,137,433,532,663,756,978
- Net Extraordinary Losses (Gains),0,0,0,0,0,0,0,-2,-2,-12
+ Discontinued Operations,0,0,0,0,0,0,0,0,0,0
+ Extraord. & Accounting Changes,0,0,0,0,0,0,0,-2,-2,-12
Income (Loss) Incl. MI,248,259,226,267,137,433,532,665,759,991
- Minority Interest,0,0,0,0,0,0,0,1,1,6
"Net Income, GAAP",248,259,226,267,137,433,532,664,758,985
- Preferred Dividends,0,0,0,0,0,0,0,0,0,0
- Other Adjustments,0,0,0,0,0,0,0,0,0,0
"Net Income Avail to Common, GAAP",248,259,226,267,137,433,532,664,758,985
Basic Weighted Avg Shares,153,155,155,152,150,149,150,151,153,153
"Basic EPS, GAAP",1.62,1.67,1.46,1.76,0.91,2.90,3.55,4.40,4.96,6.44
Basic EPS from Cont Ops,1.62,1.67,1.46,1.76,0.91,2.90,3.55,4.39,4.95,6.39
Diluted Weighted Avg Shares,157,158,158,155,155,153,154,156,157,156
"Diluted EPS, GAAP",1.58,1.64,1.43,1.72,0.88,2.82,3.45,4.27,4.81,6.29
Diluted EPS from Cont Ops,1.58,1.64,1.43,1.72,0.88,2.82,3.45,4.26,4.81,6.25
EBITDA,434,442,493,534,574,582,769,866,972,1403
EBITDA Margin (%),22.11,21.46,22.00,22.05,21.05,18.66,22.88,23.50,23.12,27.60
EBITA,246,249,282,327,384,373,567,656,768,1174
EBIT,246,249,282,327,384,373,567,656,768,1174
Gross Margin (%),76.89,77.79,76.86,77.59,75.99,76.42,77.60,78.44,79.50,79.07
Operating Margin (%),12.56,12.09,12.56,13.50,14.10,11.96,16.88,17.81,18.27,23.11
Profit Margin (%),12.63,12.59,10.08,11.01,5.01,13.86,15.84,18.03,18.02,19.38
Sales per Employee,228883,218045,218029,227063,233175,235640,241846,245097,256964,267450
Dividend per Share,0,0,0,0,0,0,0,0,0,0
Depreciation Expense,187,193,212,207,189,209,202,210,204,228
