,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,72105,62621,51095,54437,56358,45316,36390,16683,27060,56682
- Cash & Cash Equivalents,3393,3789,3201,2233,1672,3033,3032,2008,2764,984
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,9762,9762,9762,9762
+ Minority/Non Controlling Interest,246,0,0,0,0,0,0,0,0,0
+ Total Debt,6939,6838,8333,9819,9828,10317,40011,37299,30388,20765
Enterprise Value,75897,65670,56227,62023,64514,52600,83131,61736,64446,86225
Total Capital,49194,43083,34471,32978,31942,34246,70162,50273,44847,47246
Total Debt/Capital (%),14.11,15.87,24.17,29.77,30.77,30.13,57.03,74.19,67.76,43.95
Total Debt / EV,0.09,0.10,0.15,0.16,0.15,0.20,0.48,0.60,0.47,0.24
EV/Sales,3.10,3.40,4.51,6.15,5.16,2.95,4.08,3.47,2.48,2.35
EV/EBITDA,2.55,6.37,11.18,19.19,12.66,5.78,9.45,9.03,4.92,4.19
EV/EBIT,3.10,10.86,116.41,0,58.92,10.28,29.53,0,13.81,6.31
EV/Cash Flow to Firm,5.84,5.95,16.63,22.92,12.09,6.62,19.35,12.18,5.62,4.85
EV/Free Cash Flow to Firm,3.76,3.38,6.08,11.20,7.22,4.07,7.62,7.60,4.53,3.90
Diluted Market Cap,72884,63473,51223,54405,56416,46157,32947,16454,27776,63116
Diluted Enterprise Value,76676,66522,56355,61991,64572,53441,79688,61507,65162,92659
EV per Share,95.35,85.22,73.63,81.16,84.32,70.19,92.98,66.28,68.99,95.82
TTM Sales,24455,19312,12480,10090,12508,17824,20393,17809,25956,36634
TTM EBITDA,29802,10306,5027,3232,5097,9094,8796,6839,13112,20591
TTM Operating Income,24455,6045,483,-1036,1095,5117,2815,-1258,4665,13665
TTM Cash Flow to Firm,12994,11039,3381,2706,5335,7949,4297,5069,11468,17781
TTM Free Cash Flow to Firm,20202,19427,9245,5537,8934,12924,10913,8123,14241,22131
