,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,796,771,764,764,765,749,894,932,934,900
Diluted Weighted Avg Shares,805,781,766,764,766,763,810,919,959,1002
Basic Weighted Avg Shares,804,781,766,764,765,762,810,919,935,926
Revenue per Share,30.41,24.72,16.30,13.21,16.35,23.40,25.19,19.39,27.76,39.55
EBITDA per Share,37.06,13.19,6.57,4.23,6.66,11.94,10.87,7.44,14.02,22.23
Operating Income per Share,30.41,7.74,0.63,-1.36,1.43,6.72,3.48,-1.37,4.99,14.75
"Basic EPS, GAAP",7.34,0.79,-10.23,-0.75,1.71,5.42,-1.22,-17.06,1.63,12.64
Basic EPS from Cont Ops,7.36,-0.17,-10.64,-1.31,1.71,5.42,-0.63,-14.73,2.98,14.36
"Diluted EPS, GAAP",7.34,0.79,-10.23,-0.75,1.71,5.41,-1.22,-17.06,1.59,11.68
Diluted EPS from Cont Ops,7.36,-0.17,-10.64,-1.31,1.71,5.41,-0.63,-14.73,2.91,13.28
Dividend per Share,1.93,2.83,2.96,3.02,3.07,3.12,3.24,2.01,0.90,1.28
Cash Flow per Share,16.08,14.17,4.25,3.30,6.53,10.07,8.90,4.18,10.97,18.15
Free Cash Flow per Basic Share,7.11,3.43,-3.41,-0.41,1.83,3.54,0.73,0.86,8.00,13.45
Cash & Equivalents per Share,4.26,4.92,4.19,2.92,2.19,4.05,3.39,2.16,2.96,1.09
Book Value per Share,52.78,47.03,34.23,30.30,28.90,31.93,22.80,3.45,5.03,18.58
Tangible Book Value per Share,54.49,45.37,31.89,28.13,26.89,28.46,27.37,9.46,11.31,22.58
