,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.40,0.46,0.47,0.35,0.23,0.41,0.20,0.24,0.33,0.13
Current Ratio,1.34,1.68,1.41,1.32,1.12,1.33,1.25,1.07,1.23,1.15
Quick Ratio,1.08,0.97,0.90,0.98,0.79,1.07,0.63,0.50,0.84,0.68
CFO/Avg Current Liab,1.64,1.33,0.43,0.38,0.73,1.04,0.64,0.33,1.24,2.09
Common Equity/Total Assets,60.49,64.43,59.80,53.72,52.62,54.57,18.65,4.01,6.26,23.03
Long-Term Debt/Equity (%),16.00,19.56,28.27,45.68,45.34,47.82,115.07,195.91,147.67,67.57
Long-Term Debt/Capital (%),14.11,15.87,19.97,29.77,29.20,29.79,56.14,72.38,66.93,43.02
Long-Term Debt/Total Assets (%),9.99,12.15,15.75,22.78,22.20,23.26,36.03,45.45,40.00,28.00
Total Debt/Equity (%),16.00,19.56,34.22,45.68,47.77,48.37,116.88,200.82,149.50,69.02
Total Debt/Capital (%),14.11,15.87,24.17,29.77,30.77,30.13,57.03,74.19,67.76,43.95
Total Debt/Total Assets (%),9.99,12.15,19.07,22.78,23.39,23.53,36.60,46.59,40.50,28.60
CFO/Total Liabilities,49.58,51.96,16.81,11.66,23.29,34.05,9.59,6.25,18.74,39.53
CFO/CapEx,1.79,1.32,0.55,0.89,1.39,1.54,1.09,1.26,3.70,3.86
Altman's Z-Score,4.07,3.48,2.81,2.47,2.72,2.82,0.86,0.39,0.96,2.26
