,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,4.62,3.91,3.48,2.90,3.08,3.94,3.62,4.20,8.21,8.63
Days Sales Outstanding,79.03,93.37,104.94,125.87,118.68,92.54,100.82,86.98,44.46,42.29
Inventory Turnover,10.15,9.83,10.16,10.21,9.09,8.65,10.86,9.90,9.67,9.73
Days Inventory Outstanding,35.97,37.15,35.94,35.74,40.17,42.18,33.62,36.85,37.74,37.53
Accounts Payable Turnover,2.50,2.03,2.48,2.67,2.39,2.26,2.45,3.40,5.24,4.84
Accounts Payable Turnover Days,146.23,179.71,147.30,136.74,152.46,161.68,149.04,107.29,69.61,75.35
Cash Conversion Cycle,-31.23,-49.19,-6.42,24.87,6.39,-26.96,-14.59,16.54,12.59,4.47
Inventory to Cash Days,43.06,56.22,68.99,90.13,78.51,50.36,67.20,50.13,6.72,4.76
Inventories,1200,1052,986,866,1246,1191,1447,1898,1846,2059
Raw Materials,702,656,641,511,513,519,954,918,879,1033
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,589,485,395,395,776,788,533,1009,1066,1147
Other Inventory,0,0,0,0,0,-69,0,0,0,0
