,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,13.11,19.60,20.97,49.64,14.64,23.06,18.21,15.95,20.46,23.08
Price/Earnings Average,10.90,16.36,20.65,43.51,13.66,24.64,14.09,15.02,18.69,21.14
Price/Earnings High,13.54,20.37,25.74,52.99,15.62,29.07,18.47,18.64,20.86,25.74
Price/Earnings Low,8.43,12.23,16.10,36.49,10.99,20.26,11.17,8.18,16.24,15.82
Price/Book Value,1.76,2.19,2.40,2.65,2.49,2.53,2.77,2.55,2.60,2.51
Price/Book Value Average,1.46,1.83,2.37,2.32,2.32,2.71,2.15,2.40,2.37,2.30
Price/Book Value High,1.82,2.28,2.95,2.83,2.66,3.19,2.81,2.98,2.65,2.80
Price/Book Value Low,1.13,1.37,1.84,1.95,1.87,2.23,1.70,1.31,2.06,1.72
Price/Tangible Book Value,2.83,3.67,3.75,4.11,5.21,6.11,5.99,5.64,11.99,10.28
Price/Tangible Book Value Average,2.35,3.07,3.69,3.60,4.86,6.53,4.64,5.31,10.95,9.41
Price/Tangible Book Value High,2.92,3.82,4.60,4.39,5.55,7.70,6.08,6.59,12.22,11.46
Price/Tangible Book Value Low,1.82,2.29,2.88,3.02,3.91,5.37,3.68,2.89,9.52,7.05
Price/Sales,0.39,0.46,0.49,0.56,0.67,0.68,0.76,0.70,0.72,0.70
Price/Sales Average,0.32,0.39,0.49,0.49,0.62,0.73,0.59,0.66,0.66,0.64
Price/Sales High,0.40,0.48,0.61,0.60,0.71,0.86,0.77,0.81,0.74,0.78
Price/Sales Low,0.25,0.29,0.38,0.41,0.50,0.60,0.47,0.36,0.57,0.48
Price/Cash Flow,9.41,13.89,30.82,15.74,8.85,17.86,9.33,9.52,26.53,14.12
Price/Cash Flow Average,7.82,11.60,30.36,13.80,8.25,19.09,7.22,8.97,24.23,12.93
Price/Cash Flow High,9.71,14.44,37.84,16.80,9.44,22.52,9.46,11.13,27.05,15.75
Price/Cash Flow Low,6.05,8.67,23.67,11.57,6.64,15.69,5.72,4.88,21.06,9.68
Price/Free Cash Flow,7.58,10.59,19.45,12.50,7.89,14.03,8.23,8.18,16.86,11.41
Price/Free Cash Flow Average,6.30,8.84,19.16,10.96,7.36,14.99,6.37,7.71,15.40,10.45
Price/Free Cash Flow High,7.82,11.01,23.88,13.35,8.42,17.69,8.35,9.56,17.19,12.72
Price/Free Cash Flow Low,4.87,6.61,14.93,9.19,5.92,12.33,5.05,4.20,13.39,7.82
EV/Sales,0.23,0.34,0.39,0.43,0.48,0.56,0.61,0.55,0.68,0.61
EV/Sales Average,0.36,0.42,0.52,0.50,0.61,0.79,0.61,0.67,0.77,0.70
EV/Sales High,0.44,0.51,0.63,0.61,0.70,0.92,0.79,0.82,0.85,0.84
EV/Sales Low,0.29,0.33,0.41,0.42,0.50,0.66,0.49,0.38,0.69,0.54
EV/EBITDA,22.44,36.60,47.26,50.10,52.82,60.18,68.61,68.32,78.98,66.93
EV/EBITDA Average,35.18,45.51,62.63,58.35,67.78,83.88,68.58,83.79,90.19,76.99
EV/EBITDA High,42.63,55.44,77.05,70.85,77.20,97.65,88.87,103.05,99.14,92.09
EV/EBITDA Low,28.20,35.27,49.74,49.08,54.97,70.26,55.04,47.31,80.13,59.54
EV/EBIT,0,0,0,0,0,0,0,0,0,0
EV/EBIT Average,0,0,0,0,0,0,0,0,0,0
EV/EBIT High,0,0,0,0,0,0,0,0,0,0
EV/EBIT Low,0,0,0,0,0,0,0,0,0,0
Last Price,102.48,145.77,179.00,204.03,248.07,282.28,367.77,406.11,466.28,512.19
High Price,105.80,151.52,219.79,217.80,264.56,355.88,372.92,474.70,475.44,571.30
Low Price,65.88,91.00,137.45,150.00,186.25,248.01,225.65,208.25,370.22,351.20
Enterprise Value,9560,16434,21127,23295,25616,32139,39449,42085,56315,56552
Enterprise Value Average,14986,20433,27997,27132,32874,44790,39433,51614,64303,65058
Enterprise Value High,18161,24892,34442,32946,37443,52142,51102,63477,70687,77820
Enterprise Value Low,12013,15838,22232,22823,26662,37519,31647,29142,57134,50313
