,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Return on Common Equity (%),14.58,12.12,12.15,5.45,19.44,11.68,16.60,17.69,13.43,11.54
Return on Assets (%),6.05,5.19,5.30,2.45,9.31,6.40,9.94,10.51,7.40,6.42
Return on Capital (%),11.57,9.57,9.29,4.41,15.02,9.27,12.94,14.02,10.11,8.57
Return on Invested Capital (%),0,0,0,0,0,0,0,0,0,0
Gross Margin (%),100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
EBITDA Margin (%),1.03,0.93,0.82,0.86,0.90,0.94,0.89,0.80,0.86,0.91
Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Incremental Operating Margin (%),0,0,0,0,0,0,0,0,0,0
Pretax Margin (%),4.65,4.47,4.48,2.85,7.48,3.62,5.33,5.96,4.04,3.84
Profit Margin (%),2.98,2.36,2.35,1.13,4.55,2.96,4.17,4.36,3.53,3.02
Net Income to Common Margin (%),2.98,2.36,2.35,1.13,4.55,2.96,4.17,4.36,3.53,3.02
Effective Tax Rate (%),35.92,47.14,47.51,60.44,39.10,18.95,22.08,28.41,14.46,21.36
Dvd Payout Ratio (%),13.65,15.00,13.48,28.83,8.99,15.75,10.75,9.59,12.06,14.01
Sustainable Growth Rate (%),12.59,10.30,10.51,3.88,17.69,9.84,14.81,15.99,11.81,9.92
