,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cash Ratio,0.97,0.48,0.22,0.43,0.35,0.37,0.47,0.43,0.44,0.29
Current Ratio,1.72,1.36,1.09,1.17,1.13,1.03,1.22,1.01,1.06,0.92
Quick Ratio,1.24,0.66,0.28,0.55,0.43,0.48,0.72,0.60,0.66,0.43
CFO/Avg Current Liab,0.31,0.20,0.20,0.21,0.16,0.31,0.41,0.57,0.62,0.40
Common Equity/Total Assets,30.68,20.30,13.73,9.67,12.29,15.62,5.25,5.82,6.59,6.10
Long-Term Debt/Equity (%),69.26,121.47,194.55,152.21,114.98,119.80,32.40,30.80,44.12,54.52
Long-Term Debt/Capital (%),39.60,49.40,51.92,72.51,64.55,61.98,75.00,68.40,75.09,71.56
Long-Term Debt/Total Assets (%),28.52,34.24,29.00,41.67,35.08,37.91,20.44,19.15,25.21,27.43
Total Debt/Equity (%),89.45,161.88,270.41,170.07,133.53,139.28,34.18,35.12,46.30,63.02
Total Debt/Capital (%),51.15,65.84,72.16,81.02,74.96,72.05,79.11,77.98,78.80,82.72
Total Debt/Total Assets (%),36.83,45.63,40.31,46.56,40.74,44.07,21.56,21.84,26.45,31.70
CFO/Total Liabilities,13.08,6.73,8.61,7.66,5.67,12.23,8.47,13.85,14.33,10.08
CFO/CapEx,2.44,2.38,4.59,6.39,2.82,5.19,4.52,5.30,5.64,3.64
Altman's Z-Score,4.48,3.57,2.36,2.76,2.75,3.08,3.54,3.94,3.18,2.19
