,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Accounts Receivable Turnover,12.76,12.64,13.30,11.98,13.63,10.35,7.90,8.79,9.80,9.23
Days Sales Outstanding,28.60,28.87,27.43,30.48,26.79,35.25,46.21,41.53,37.26,39.54
Inventory Turnover,82.41,107.64,172.30,439.04,0,0,0,0,0,0
Days Inventory Outstanding,4.43,3.39,2.12,0.83,0,0,0,0,0,0
Accounts Payable Turnover,2.98,3.43,3.39,2.26,2.22,0.99,1.38,1.88,1.64,2.73
Accounts Payable Turnover Days,122.45,106.48,107.77,161.20,164.32,369.38,263.91,194.14,222.64,133.87
Cash Conversion Cycle,-89.41,-74.22,-78.22,-129.89,-137.54,-334.13,-217.70,-152.61,-185.37,-94.33
Inventory to Cash Days,24.18,25.48,25.32,29.65,26.79,35.25,46.21,41.53,37.26,39.54
Inventories,11,7,5,0,0,0,0,0,0,0
Raw Materials,0,0,0,0,0,0,0,0,0,0
Work In Process,0,0,0,0,0,0,0,0,0,0
Finished Goods,0,0,0,0,0,0,0,0,0,0
Other Inventory,11,7,5,0,0,0,0,0,0,0
