,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Shares Outstanding,151,138,131,154,159,158,300,298,285,263
Diluted Weighted Avg Shares,156,145,135,133,156,159,199,301,294,276
Basic Weighted Avg Shares,156,144,134,132,155,159,198,299,293,275
Revenue per Share,15.28,17.71,20.69,21.91,25.70,21.22,24.77,24.81,29.13,32.62
EBITDA per Share,3.02,3.66,4.43,4.63,6.53,7.94,8.42,8.38,10.42,12.12
Operating Income per Share,2.30,2.81,3.41,3.21,3.61,4.65,3.99,2.99,4.64,6.08
"Basic EPS, GAAP",1.39,1.70,2.07,2.05,3.03,2.85,2.17,1.95,3.30,0.41
Basic EPS from Cont Ops,1.53,1.87,2.31,2.19,3.19,3.05,2.37,2.02,3.38,0.52
"Diluted EPS, GAAP",1.38,1.69,2.06,2.04,3.01,2.84,2.16,1.95,3.29,0.40
Diluted EPS from Cont Ops,1.53,1.86,2.29,2.18,3.18,3.04,2.36,2.01,3.36,0.52
Dividend per Share,0.04,0.04,0.04,0.04,0.04,0.04,0.44,0.78,0.89,1.00
Cash Flow per Share,1.55,1.35,3.17,4.42,3.31,6.97,7.02,7.73,9.50,8.15
Free Cash Flow per Basic Share,0.91,0.78,2.48,3.73,2.14,5.63,5.46,6.28,7.82,5.92
Cash & Equivalents per Share,4.51,4.23,4.98,6.77,8.39,7.67,5.59,6.52,6.95,7.59
Book Value per Share,6.36,5.93,6.09,6.58,10.04,13.08,7.77,8.62,10.47,10.38
Tangible Book Value per Share,-1.05,-5.37,-9.10,-27.31,-24.63,-29.40,-29.51,-28.16,-37.15,-39.68
