,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Price/Earnings,17.52,20.16,25.17,37.55,33.09,35.99,83.51,107.57,41.31,245.15
Price/Earnings Average,16.16,17.52,19.95,30.26,27.67,39.85,69.75,90.62,53.91,304.48
Price/Earnings High,18.44,21.71,25.57,37.75,34.63,45.37,85.39,109.24,66.93,379.52
Price/Earnings Low,14.17,13.18,16.24,24.69,21.34,33.28,45.39,54.03,35.39,227.74
Price/Book Value,3.83,5.78,8.57,11.72,9.99,7.84,23.34,24.39,13.01,9.57
Price/Book Value Average,3.53,5.03,6.79,9.45,8.35,8.68,19.49,20.54,16.98,11.88
Price/Book Value High,4.03,6.23,8.71,11.79,10.45,9.88,23.86,24.76,21.08,14.81
Price/Book Value Low,3.10,3.78,5.53,7.71,6.44,7.25,12.68,12.25,11.15,8.89
Price/Tangible Book Value,-23.18,-6.38,-5.73,-2.82,-4.07,-3.49,-6.15,-7.46,-3.67,-2.50
Price/Tangible Book Value Average,-21.38,-5.55,-4.55,-2.28,-3.40,-3.86,-5.13,-6.29,-4.79,-3.11
Price/Tangible Book Value High,-24.39,-6.87,-5.83,-2.84,-4.26,-4.40,-6.28,-7.58,-5.94,-3.88
Price/Tangible Book Value Low,-18.74,-4.17,-3.70,-1.86,-2.62,-3.23,-3.34,-3.75,-3.14,-2.33
Price/Sales,1.59,1.94,2.52,3.52,3.90,4.83,7.32,8.47,4.68,3.05
Price/Sales Average,1.47,1.68,2.00,2.84,3.26,5.35,6.12,7.14,6.11,3.78
Price/Sales High,1.68,2.08,2.56,3.54,4.08,6.09,7.49,8.60,7.58,4.71
Price/Sales Low,1.29,1.27,1.63,2.31,2.51,4.47,3.98,4.25,4.01,2.83
Price/Cash Flow,15.74,25.47,16.48,17.44,30.26,14.71,25.85,27.17,14.34,12.18
Price/Cash Flow Average,14.52,22.14,13.06,14.05,25.30,16.29,21.59,22.89,18.72,15.13
Price/Cash Flow High,16.57,27.44,16.74,17.53,31.66,18.54,26.43,27.59,23.24,18.86
Price/Cash Flow Low,12.73,16.66,10.63,11.46,19.51,13.60,14.05,13.65,12.29,11.32
Price/Free Cash Flow,11.23,18.09,13.61,15.18,22.45,12.38,21.25,22.96,12.22,9.57
Price/Free Cash Flow Average,10.36,15.72,10.79,12.23,18.78,13.71,17.75,19.34,15.95,11.89
Price/Free Cash Flow High,11.82,19.48,13.83,15.26,23.50,15.60,21.73,23.32,19.81,14.82
Price/Free Cash Flow Low,9.08,11.83,8.78,9.98,14.48,11.45,11.55,11.53,10.47,8.89
EV/Sales,1.80,2.39,3.10,5.48,5.05,6.24,12.74,9.50,5.75,4.30
EV/Sales Average,1.68,2.15,2.59,4.68,4.40,6.76,10.91,8.17,7.14,5.00
EV/Sales High,1.88,2.53,3.14,5.50,5.24,7.50,12.98,9.63,8.58,5.89
EV/Sales Low,1.51,1.75,2.23,4.07,3.63,5.88,7.68,5.30,5.10,4.09
EV/EBITDA,9.13,11.58,14.48,25.92,19.89,16.68,37.46,28.13,16.08,11.57
EV/EBITDA Average,8.53,10.41,12.10,22.15,17.30,18.06,32.09,24.19,19.96,13.46
EV/EBITDA High,9.54,12.27,14.67,26.03,20.62,20.03,38.20,28.51,23.97,15.86
EV/EBITDA Low,7.63,8.48,10.41,19.27,14.27,15.71,22.58,15.69,14.26,11.01
EV/EBIT,11.99,15.06,18.84,37.39,35.94,28.51,79.04,78.92,36.09,23.07
EV/EBIT Average,11.19,13.54,15.75,31.95,31.26,30.87,67.71,67.87,44.80,26.85
EV/EBIT High,12.53,15.96,19.08,37.54,37.27,34.23,80.59,80.01,53.81,31.63
EV/EBIT Low,10.02,11.03,13.55,27.79,25.80,26.85,47.64,44.01,32.00,21.96
Last Price,24.35,34.28,52.19,77.11,100.24,102.54,181.35,210.14,136.29,99.32
High Price,25.62,36.92,53.03,77.53,104.90,129.25,185.42,213.40,220.81,153.76
Low Price,19.68,22.42,33.67,50.70,64.63,94.81,98.56,105.54,116.75,92.27
Enterprise Value,4284,6108,8604,15887,20086,21012,62556,70553,49048,38574
Enterprise Value Average,3998,5490,7191,13575,17471,22750,53587,60674,60877,44898
Enterprise Value High,4476,6471,8713,15952,20828,25231,63778,71525,73115,52896
Enterprise Value Low,3581,4475,6186,11808,14418,19791,37700,39347,43484,36719
