,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Market Capitalization,3673,4720,6814,11907,15956,16197,54446,62692,38809,26129
- Cash & Cash Equivalents,680,582,651,1045,1336,1211,1678,1946,1979,1998
+ Preferred Equity and Hybrid Capital,0,0,0,0,0,0,0,0,0,0
+ Minority/Non Controlling Interest,141,136,106,131,171,195,199,155,241,237
+ Total Debt,1151,1834,2335,4894,5295,5831,9589,9652,11978,14206
Enterprise Value,4284,6108,8604,15887,20086,21012,62556,70553,49048,38574
Total Capital,2250,2785,3236,6040,7063,8092,12121,12378,15201,17174
Total Debt/Capital (%),51.15,65.84,72.16,81.02,74.96,72.05,79.11,77.98,78.80,82.72
Total Debt / EV,0.27,0.30,0.27,0.31,0.26,0.28,0.15,0.14,0.24,0.37
EV/Sales,1.80,2.39,3.10,5.48,5.05,6.24,12.74,9.50,5.75,4.30
EV/EBITDA,9.13,11.58,14.48,25.92,19.89,16.68,37.46,28.13,16.08,11.57
EV/EBIT,11.99,15.06,18.84,37.39,35.94,28.51,79.04,78.92,36.09,23.07
EV/Cash Flow to Firm,16.21,27.26,18.80,24.80,27.43,16.48,37.69,27.00,16.03,16.35
EV/Free Cash Flow to Firm,11.81,20.00,15.64,21.69,21.97,14.12,31.80,23.14,13.80,12.97
Diluted Market Cap,3810,4983,7042,10269,15590,16332,36113,63150,40024,27370
Diluted Enterprise Value,4421,6371,8832,14248,19720,21146,44223,71012,50264,39815
EV per Share,28.40,44.36,65.90,102.88,126.18,133.02,208.36,236.49,172.25,146.62
TTM Sales,2376,2554,2774,2898,3975,3366,4912,7424,8524,8976
TTM EBITDA,469,528,594,613,1010,1260,1670,2508,3050,3335
TTM Operating Income,357,405,457,425,559,737,791,894,1359,1672
TTM Cash Flow to Firm,264,224,458,641,732,1275,1660,2613,3060,2359
TTM Free Cash Flow to Firm,363,305,550,732,914,1488,1967,3049,3554,2975
